ENSG00000160808	MYL3
ENSG00000164611	PTTG1
ENSG00000119397	CNTRL
ENSG00000197746	PSAP
ENSG00000268686	AC010524.2
ENSG00000144908	ALDH1L1
ENSG00000196951	SCOC-AS1
ENSG00000176142	TMEM39A
ENSG00000102158	MAGT1
ENSG00000113269	RNF130
ENSG00000241163	LINC00877
ENSG00000165131	C7orf34
ENSG00000168175	MAPK1IP1L
ENSG00000171448	ZBTB26
ENSG00000141012	GALNS
ENSG00000197620	CXorf40A
ENSG00000125733	TRIP10
ENSG00000188786	MTF1
ENSG00000135097	MSI1
ENSG00000131165	CHMP1A
ENSG00000265458	RP13-20L14.6
ENSG00000156261	CCT8
ENSG00000198570	RD3
ENSG00000110900	TSPAN11
ENSG00000242419	PCDHGC4
ENSG00000125818	PSMF1
ENSG00000196655	TRAPPC4
ENSG00000145375	SPATA5
ENSG00000101265	RASSF2
ENSG00000102760	RGCC
ENSG00000102221	JADE3
ENSG00000225159	NPM1P39
ENSG00000185504	FAAP100
ENSG00000127081	ZNF484
ENSG00000009790	TRAF3IP3
ENSG00000150054	MPP7
ENSG00000248817	PMPCAP1
ENSG00000111785	RIC8B
ENSG00000223930	RP11-33A14.1
ENSG00000125482	TTF1
ENSG00000130165	ELOF1
ENSG00000130764	LRRC47
ENSG00000260339	HEXA-AS1
ENSG00000204529	GUCY2EP
ENSG00000186184	POLR1D
ENSG00000119636	BBOF1
ENSG00000166529	ZSCAN21
ENSG00000163636	PSMD6
ENSG00000217646	HIST1H2BPS2
ENSG00000280303	ERICD
ENSG00000157326	DHRS4
ENSG00000233328	PFN1P1
ENSG00000239857	GET4
ENSG00000006712	PAF1
ENSG00000183718	TRIM52
ENSG00000146457	WTAP
ENSG00000151923	TIAL1
ENSG00000265342	RP11-16C1.1
ENSG00000100316	RPL3
ENSG00000104472	CHRAC1
ENSG00000278970	HEIH
ENSG00000047346	FAM214A
ENSG00000032742	IFT88
ENSG00000172260	NEGR1
ENSG00000117598	PLPPR5
ENSG00000121005	CRISPLD1
ENSG00000102390	PBDC1
ENSG00000108785	HSD17B1P1
ENSG00000224116	INHBA-AS1
ENSG00000256235	SMIM3
ENSG00000197124	ZNF682
ENSG00000214182	PTMAP5
ENSG00000254489	RP5-1024C24.1
ENSG00000279518	AC083843.4
ENSG00000165588	OTX2
ENSG00000162630	B3GALT2
ENSG00000283473	AC104304.4
ENSG00000115970	THADA
ENSG00000215424	MCM3AP-AS1
ENSG00000211997	MIR708
ENSG00000103066	PLA2G15
ENSG00000161996	WDR90
ENSG00000133121	STARD13
ENSG00000123612	ACVR1C
ENSG00000155100	OTUD6B
ENSG00000134121	CHL1
ENSG00000149480	MTA2
ENSG00000169826	CSGALNACT2
ENSG00000122417	ODF2L
ENSG00000095564	BTAF1
ENSG00000266976	AC079466.1
ENSG00000105523	FAM83E
ENSG00000249412	CTC-563A5.2
ENSG00000154429	CCSAP
ENSG00000166444	ST5
ENSG00000102743	SLC25A15
ENSG00000142748	FCN3
ENSG00000183617	MRPL54
ENSG00000188313	PLSCR1
ENSG00000109956	B3GAT1
ENSG00000169223	LMAN2
ENSG00000162757	C1orf74
ENSG00000250312	ZNF718
ENSG00000173436	MINOS1
ENSG00000182158	CREB3L2
ENSG00000205277	MUC12
ENSG00000151632	AKR1C2
ENSG00000109920	FNBP4
ENSG00000268858	RP4-591C20.9
ENSG00000119979	FAM45A
ENSG00000154548	SRSF12
ENSG00000166801	FAM111A
ENSG00000238123	MID1IP1-AS1
ENSG00000268105	RP11-369G6.2
ENSG00000119943	PYROXD2
ENSG00000002933	TMEM176A
ENSG00000179141	MTUS2-AS1
ENSG00000065427	KARS
ENSG00000189159	HN1
ENSG00000076864	RAP1GAP
ENSG00000143842	SOX13
ENSG00000164896	FASTK
ENSG00000101842	VSIG1
ENSG00000277224	HIST1H2BF
ENSG00000253170	RP11-431J17.1
ENSG00000152404	CWF19L2
ENSG00000062194	GPBP1
ENSG00000086848	ALG9
ENSG00000135596	MICAL1
ENSG00000179542	SLITRK4
ENSG00000168275	COA6
ENSG00000270048	RP11-214K3.22
ENSG00000138336	TET1
ENSG00000102024	PLS3
ENSG00000270419	CAHM
ENSG00000167186	COQ7
ENSG00000013297	CLDN11
ENSG00000148290	SURF1
ENSG00000165621	OXGR1
ENSG00000236404	VLDLR-AS1
ENSG00000269386	RAB11B-AS1
ENSG00000184357	HIST1H1B
ENSG00000081853	PCDHGA2
ENSG00000139178	C1RL
ENSG00000149273	RPS3
ENSG00000250742	RP11-834C11.4
ENSG00000204860	FAM201A
ENSG00000184828	ZBTB7C
ENSG00000075429	CACNG5
ENSG00000228741	SPATA13
ENSG00000248810	RP11-362F19.1
ENSG00000275011	RP11-599B13.9
ENSG00000167081	PBX3
ENSG00000162927	PUS10
ENSG00000276651	AC007950.2
ENSG00000251637	RP11-119D9.1
ENSG00000258302	RP11-981P6.1
ENSG00000121621	KIF18A
ENSG00000236816	ANKRD20A7P
ENSG00000080608	PUM3
ENSG00000258417	RP11-240B13.2
ENSG00000092200	RPGRIP1
ENSG00000187498	COL4A1
ENSG00000119953	SMNDC1
ENSG00000139910	NOVA1
ENSG00000278126	RP11-454E5.4
ENSG00000272356	RP5-1112D6.8
ENSG00000242247	ARFGAP3
ENSG00000169957	ZNF768
ENSG00000165533	TTC8
ENSG00000166979	EVA1C
ENSG00000236373	RP11-15K3.1
ENSG00000274578	RP11-430E17.1
ENSG00000144589	STK11IP
ENSG00000188910	GJB3
ENSG00000227107	AC096574.5
ENSG00000113595	TRIM23
ENSG00000198815	FOXJ3
ENSG00000070159	PTPN3
ENSG00000204592	HLA-E
ENSG00000133704	IPO8
ENSG00000151746	BICD1
ENSG00000162825	NBPF20
ENSG00000217862	HIST1H4PS1
ENSG00000171631	P2RY6
ENSG00000176244	ACBD7
ENSG00000116254	CHD5
ENSG00000115904	SOS1
ENSG00000057608	GDI2
ENSG00000253669	KB-1732A1.1
ENSG00000181924	COA4
ENSG00000270116	AP001429.1
ENSG00000268049	CTD-2619J13.9
ENSG00000105443	CYTH2
ENSG00000273148	RP5-1068E13.7
ENSG00000154814	OXNAD1
ENSG00000166821	PEX11A
ENSG00000174586	ZNF497
ENSG00000271155	RP11-435O5.5
ENSG00000236924	RP11-390F4.6
ENSG00000260788	RP11-298D21.1
ENSG00000197147	LRRC8B
ENSG00000006071	ABCC8
ENSG00000229132	EIF4A1P10
ENSG00000163818	LZTFL1
ENSG00000126460	PRRG2
ENSG00000172780	RAB43
ENSG00000171443	ZNF524
ENSG00000271576	RP11-486G15.2
ENSG00000188185	LINC00265
ENSG00000166896	ATP23
ENSG00000139218	SCAF11
ENSG00000197713	RPE
ENSG00000151376	ME3
ENSG00000137656	BUD13
ENSG00000074054	CLASP1
ENSG00000267374	RP11-244M2.1
ENSG00000010244	ZNF207
ENSG00000213859	KCTD11
ENSG00000116039	ATP6V1B1
ENSG00000247624	CPEB2-AS1
ENSG00000160113	NR2F6
ENSG00000141179	PCTP
ENSG00000107854	TNKS2
ENSG00000067048	DDX3Y
ENSG00000107957	SH3PXD2A
ENSG00000143811	PYCR2
ENSG00000204334	ERICH2
ENSG00000131386	GALNT15
ENSG00000132334	PTPRE
ENSG00000185482	STAC3
ENSG00000257267	ZNF271P
ENSG00000140481	CCDC33
ENSG00000147400	CETN2
ENSG00000099814	CEP170B
ENSG00000232536	RP11-74C1.4
ENSG00000172247	C1QTNF4
ENSG00000067365	METTL22
ENSG00000173638	SLC19A1
ENSG00000175048	ZDHHC14
ENSG00000228672	PROB1
ENSG00000062038	CDH3
ENSG00000155368	DBI
ENSG00000164902	PHAX
ENSG00000274447	LLNLR-304G9.1
ENSG00000159723	AGRP
ENSG00000103494	RPGRIP1L
ENSG00000122882	ECD
ENSG00000111875	ASF1A
ENSG00000275484	CTC-1337H24.4
ENSG00000134248	LAMTOR5
ENSG00000281103	TRG-AS1
ENSG00000185344	ATP6V0A2
ENSG00000273270	RP11-212P7.2
ENSG00000147419	CCDC25
ENSG00000101190	TCFL5
ENSG00000129245	FXR2
ENSG00000137842	TMEM62
ENSG00000272031	ANKRD34A
ENSG00000204706	MAMDC2-AS1
ENSG00000272758	RP11-299J3.8
ENSG00000173230	GOLGB1
ENSG00000183060	LYSMD4
ENSG00000197841	ZNF181
ENSG00000137218	FRS3
ENSG00000185813	PCYT2
ENSG00000277883	NLRP3P1
ENSG00000148943	LIN7C
ENSG00000120805	ARL1
ENSG00000064666	CNN2
ENSG00000116750	UCHL5
ENSG00000225920	RIMKLBP2
ENSG00000103423	DNAJA3
ENSG00000224717	RP11-576D8.4
ENSG00000233836	RP11-255H23.2
ENSG00000122861	PLAU
ENSG00000156076	WIF1
ENSG00000183454	GRIN2A
ENSG00000272189	RP3-325F22.5
ENSG00000138286	FAM149B1
ENSG00000148925	BTBD10
ENSG00000197903	HIST1H2BK
ENSG00000230733	AC092171.4
ENSG00000196126	HLA-DRB1
ENSG00000175745	NR2F1
ENSG00000198482	ZNF808
ENSG00000189430	NCR1
ENSG00000261716	RP11-196G18.22
ENSG00000251095	RP11-115D19.1
ENSG00000164929	BAALC
ENSG00000178950	GAK
ENSG00000256176	RP11-627K11.3
ENSG00000275552	CH17-302M23.1
ENSG00000170477	KRT4
ENSG00000105393	BABAM1
ENSG00000173542	MOB1B
ENSG00000189007	ADAT2
ENSG00000149798	CDC42EP2
ENSG00000173805	HAP1
ENSG00000102854	MSLN
ENSG00000138593	SECISBP2L
ENSG00000139631	CSAD
ENSG00000172428	COPS9
ENSG00000257698	RP11-620J15.3
ENSG00000255150	EID3
ENSG00000219891	ZSCAN12P1
ENSG00000170909	OSCAR
ENSG00000278983	RP11-426J5.3
ENSG00000139880	CDH24
ENSG00000013725	CD6
ENSG00000155966	AFF2
ENSG00000277270	RP5-827E24.1
ENSG00000250768	DPP3P1
ENSG00000131043	AAR2
ENSG00000125999	BPIFB1
ENSG00000165527	ARF6
ENSG00000204396	VWA7
ENSG00000170266	GLB1
ENSG00000187535	IFT140
ENSG00000254535	PABPC4L
ENSG00000175550	DRAP1
ENSG00000173627	APOBEC4
ENSG00000280620	SCAANT1
ENSG00000258441	LINC00641
ENSG00000115339	GALNT3
ENSG00000160752	FDPS
ENSG00000103528	SYT17
ENSG00000128340	RAC2
ENSG00000187164	SHTN1
ENSG00000115421	PAPOLG
ENSG00000241839	PLEKHO2
ENSG00000281205	LINC00950
ENSG00000256304	CCDC150P1
ENSG00000198727	MT-CYB
ENSG00000106829	TLE4
ENSG00000174407	MIR1-1HG
ENSG00000134955	SLC37A2
ENSG00000137055	PLAA
ENSG00000161149	TUBA3FP
ENSG00000005961	ITGA2B
ENSG00000232237	ASCL5
ENSG00000169740	ZNF32
ENSG00000117222	RBBP5
ENSG00000228393	LINC01004
ENSG00000130377	ACSBG2
ENSG00000158486	DNAH3
ENSG00000181619	GPR135
ENSG00000106459	NRF1
ENSG00000174482	LINGO2
ENSG00000255864	RP11-444D3.1
ENSG00000171502	COL24A1
ENSG00000100330	MTMR3
ENSG00000167995	BEST1
ENSG00000197585	AC107218.3
ENSG00000001084	GCLC
ENSG00000155380	SLC16A1
ENSG00000265533	RP11-638L3.1
ENSG00000072364	AFF4
ENSG00000118855	MFSD1
ENSG00000174780	SRP72
ENSG00000213413	PVRIG
ENSG00000085733	CTTN
ENSG00000119782	FKBP1B
ENSG00000100557	C14orf105
ENSG00000121413	ZSCAN18
ENSG00000179869	ABCA13
ENSG00000143473	KCNH1
ENSG00000146477	SLC22A3
ENSG00000177947	ODF3
ENSG00000155034	FBXL18
ENSG00000100938	GMPR2
ENSG00000227295	ELL2P1
ENSG00000106665	CLIP2
ENSG00000004399	PLXND1
ENSG00000141027	NCOR1
ENSG00000065809	FAM107B
ENSG00000263826	RP11-573D15.9
ENSG00000164100	NDST3
ENSG00000117360	PRPF3
ENSG00000040608	RTN4R
ENSG00000157741	UBN2
ENSG00000130997	POLN
ENSG00000197362	ZNF786
ENSG00000112242	E2F3
ENSG00000267466	RP11-13K12.5
ENSG00000074660	SCARF1
ENSG00000258634	RP4-773N10.4
ENSG00000105357	MYH14
ENSG00000156711	MAPK13
ENSG00000189164	ZNF527
ENSG00000122176	FMOD
ENSG00000254554	RP11-351I24.1
ENSG00000172361	CFAP53
ENSG00000163104	SMARCAD1
ENSG00000115423	DNAH6
ENSG00000011454	RABGAP1
ENSG00000187266	EPOR
ENSG00000103067	ESRP2
ENSG00000158636	EMSY
ENSG00000187045	TMPRSS6
ENSG00000164411	GJB7
ENSG00000260265	RP11-44F21.5
ENSG00000235872	RP11-335O4.3
ENSG00000274173	RP4-568C11.4
ENSG00000107317	PTGDS
ENSG00000147853	AK3
ENSG00000164659	KIAA1324L
ENSG00000160783	PMF1
ENSG00000174276	ZNHIT2
ENSG00000204128	C2orf72
ENSG00000170260	ZNF212
ENSG00000095574	IKZF5
ENSG00000204642	HLA-F
ENSG00000111215	PRR4
ENSG00000200997	RNU1-85P
ENSG00000152556	PFKM
ENSG00000027869	SH2D2A
ENSG00000156875	MFSD14A
ENSG00000103534	TMC5
ENSG00000111224	PARP11
ENSG00000122687	MRM2
ENSG00000155307	SAMSN1
ENSG00000261520	DLGAP1-AS5
ENSG00000122707	RECK
ENSG00000168214	RBPJ
ENSG00000161204	ABCF3
ENSG00000169359	SLC33A1
ENSG00000260588	RP11-930P14.2
ENSG00000221986	MYBPHL
ENSG00000237764	RP11-3B12.2
ENSG00000134398	ERN2
ENSG00000100147	CCDC134
ENSG00000187699	C2orf88
ENSG00000007376	RPUSD1
ENSG00000137825	ITPKA
ENSG00000182645	CCDC172
ENSG00000197965	MPZL1
ENSG00000236772	RP5-1184F4.5
ENSG00000162517	PEF1
ENSG00000013293	SLC7A14
ENSG00000160055	TMEM234
ENSG00000114125	RNF7
ENSG00000123416	TUBA1B
ENSG00000205111	CDKL4
ENSG00000086619	ERO1B
ENSG00000146530	VWDE
ENSG00000196368	NUDT11
ENSG00000275542	RP11-455O6.9
ENSG00000179111	HES7
ENSG00000259083	RP11-407N17.4
ENSG00000007312	CD79B
ENSG00000174740	PABPC5
ENSG00000113387	SUB1
ENSG00000173041	ZNF680
ENSG00000166181	API5
ENSG00000130311	DDA1
ENSG00000130595	TNNT3
ENSG00000114956	DGUOK
ENSG00000073670	ADAM11
ENSG00000141040	ZNF287
ENSG00000278727	AC000403.4
ENSG00000225264	ZNRF2P2
ENSG00000257279	RP11-231I16.1
ENSG00000171421	MRPL36
ENSG00000095752	IL11
ENSG00000185262	UBALD2
ENSG00000204136	GGTA1P
ENSG00000001460	STPG1
ENSG00000168096	ANKS3
ENSG00000178522	AMBN
ENSG00000173156	RHOD
ENSG00000141279	NPEPPS
ENSG00000148541	FAM13C
ENSG00000174606	ANGEL2
ENSG00000112195	TREML2
ENSG00000238057	ZEB2-AS1
ENSG00000075223	SEMA3C
ENSG00000049239	H6PD
ENSG00000238033	AC002480.2
ENSG00000107014	RLN2
ENSG00000114867	EIF4G1
ENSG00000108256	NUFIP2
ENSG00000272121	RP4-555D20.4
ENSG00000174483	BBS1
ENSG00000274428	U1
ENSG00000167157	PRRX2
ENSG00000139116	KIF21A
ENSG00000251192	ZNF674
ENSG00000139160	ETFBKMT
ENSG00000237429	RP1-159A19.4
ENSG00000185532	PRKG1
ENSG00000272129	RP11-250B2.6
ENSG00000120798	NR2C1
ENSG00000225938	RP4-575N6.4
ENSG00000233554	B4GALT1-AS1
ENSG00000119508	NR4A3
ENSG00000145715	RASA1
ENSG00000137947	GTF2B
ENSG00000163009	C2orf48
ENSG00000204138	PHACTR4
ENSG00000250903	GMDS-AS1
ENSG00000124839	RAB17
ENSG00000158301	GPRASP2
ENSG00000137709	POU2F3
ENSG00000159625	DRC7
ENSG00000171116	HSFX1
ENSG00000158545	ZC3H18
ENSG00000172349	IL16
ENSG00000169894	MUC3A
ENSG00000100985	MMP9
ENSG00000106976	DNM1
ENSG00000238141	BRWD1-AS1
ENSG00000144306	SCRN3
ENSG00000250942	ENPP7P11
ENSG00000168679	SLC16A4
ENSG00000279801	RP11-75C10.6
ENSG00000132182	NUP210
ENSG00000173200	PARP15
ENSG00000116679	IVNS1ABP
ENSG00000133937	GSC
ENSG00000227345	PARG
ENSG00000162631	NTNG1
ENSG00000169155	ZBTB43
ENSG00000255079	RP11-45A12.1
ENSG00000197386	HTT
ENSG00000236714	AC005592.1
ENSG00000213963	AC074286.1
ENSG00000117114	ADGRL2
ENSG00000135828	RNASEL
ENSG00000184669	OR7E14P
ENSG00000119778	ATAD2B
ENSG00000127804	METTL16
ENSG00000188157	AGRN
ENSG00000142686	C1orf216
ENSG00000198055	GRK6
ENSG00000175115	PACS1
ENSG00000231441	RP11-472M19.2
ENSG00000230002	ALMS1-IT1
ENSG00000258525	RP11-829H16.3
ENSG00000159217	IGF2BP1
ENSG00000251364	CTD-2516F10.2
ENSG00000039560	RAI14
ENSG00000077721	UBE2A
ENSG00000165633	VSTM4
ENSG00000268357	VN1R81P
ENSG00000231680	AP003774.6
ENSG00000185900	POMK
ENSG00000279696	RP11-178H8.7
ENSG00000278987	LA16c-431H6.7
ENSG00000253837	RP11-177H13.2
ENSG00000157778	PSMG3
ENSG00000255418	RP11-266A24.1
ENSG00000241388	HNF1A-AS1
ENSG00000231329	RP1-225E12.2
ENSG00000207751	MIR130B
ENSG00000175573	C11orf68
ENSG00000169032	MAP2K1
ENSG00000186056	MATN1-AS1
ENSG00000269918	AF131215.9
ENSG00000174206	C12orf66
ENSG00000079150	FKBP7
ENSG00000272927	RP11-1191J2.5
ENSG00000237399	PITRM1-AS1
ENSG00000204923	FBXO48
ENSG00000272086	CTD-2186M15.3
ENSG00000007062	PROM1
ENSG00000175538	KCNE3
ENSG00000101846	STS
ENSG00000101331	CCM2L
ENSG00000253540	FAM86HP
ENSG00000157216	SSBP3
ENSG00000167861	HID1
ENSG00000238113	LINC01410
ENSG00000188706	ZDHHC9
ENSG00000107223	EDF1
ENSG00000143924	EML4
ENSG00000167720	SRR
ENSG00000182472	CAPN12
ENSG00000260918	RP11-731J8.2
ENSG00000264577	AC010761.8
ENSG00000275620	FLJ16779
ENSG00000146834	MEPCE
ENSG00000143393	PI4KB
ENSG00000250786	SNHG18
ENSG00000137628	DDX60
ENSG00000112139	MDGA1
ENSG00000122679	RAMP3
ENSG00000234724	HDAC1P1
ENSG00000090104	RGS1
ENSG00000235904	RBMS3-AS3
ENSG00000103653	CSK
ENSG00000009335	UBE3C
ENSG00000200972	RNU5A-8P
ENSG00000238077	NMNAT1P3
ENSG00000102349	KLF8
ENSG00000253948	RP11-410L14.2
ENSG00000185055	EFCAB10
ENSG00000133393	FOPNL
ENSG00000230513	THAP7-AS1
ENSG00000225733	FGD5-AS1
ENSG00000234449	RP11-706O15.3
ENSG00000134077	THUMPD3
ENSG00000134757	DSG3
ENSG00000129292	PHF20L1
ENSG00000182566	CLEC4G
ENSG00000124532	MRS2
ENSG00000164506	STXBP5
ENSG00000051108	HERPUD1
ENSG00000167772	ANGPTL4
ENSG00000113083	LOX
ENSG00000271425	NBPF10
ENSG00000051523	CYBA
ENSG00000123338	NCKAP1L
ENSG00000278963	RP11-294J22.7
ENSG00000141756	FKBP10
ENSG00000269378	ITGB1P1
ENSG00000260012	RP11-329J18.4
ENSG00000101161	PRPF6
ENSG00000196550	FAM72A
ENSG00000140464	PML
ENSG00000183878	UTY
ENSG00000149403	GRIK4
ENSG00000128510	CPA4
ENSG00000104442	ARMC1
ENSG00000272128	KB-1836B5.4
ENSG00000174718	KIAA1551
ENSG00000124766	SOX4
ENSG00000236165	PRADC1P1
ENSG00000114270	COL7A1
ENSG00000110811	P3H3
ENSG00000277453	CTC-492K19.7
ENSG00000176170	SPHK1
ENSG00000104897	SF3A2
ENSG00000145451	GLRA3
ENSG00000107874	CUEDC2
ENSG00000177370	TIMM22
ENSG00000133895	MEN1
ENSG00000004139	SARM1
ENSG00000143994	ABHD1
ENSG00000186815	TPCN1
ENSG00000074755	ZZEF1
ENSG00000275549	C9orf173-AS1
ENSG00000279926	RP3-406P24.5
ENSG00000100823	APEX1
ENSG00000227115	LINC01630
ENSG00000121410	A1BG
ENSG00000251034	RP11-582J16.4
ENSG00000142156	COL6A1
ENSG00000162520	SYNC
ENSG00000185920	PTCH1
ENSG00000188611	ASAH2
ENSG00000148341	SH3GLB2
ENSG00000143748	NVL
ENSG00000123427	METTL21B
ENSG00000163568	AIM2
ENSG00000159210	SNF8
ENSG00000248750	RP11-131K17.1
ENSG00000187650	VMAC
ENSG00000116885	OSCP1
ENSG00000198355	PIM3
ENSG00000245937	LINC01184
ENSG00000171435	KSR2
ENSG00000253348	CTC-455F18.1
ENSG00000233493	TMEM238
ENSG00000134987	WDR36
ENSG00000214655	ZSWIM8
ENSG00000113648	H2AFY
ENSG00000228962	HCG23
ENSG00000214216	IQCJ
ENSG00000258571	PTTG4P
ENSG00000168488	ATXN2L
ENSG00000134245	WNT2B
ENSG00000131269	ABCB7
ENSG00000142227	EMP3
ENSG00000182759	MAFA
ENSG00000088876	ZNF343
ENSG00000004534	RBM6
ENSG00000158615	PPP1R15B
ENSG00000278266	RP11-575F12.3
ENSG00000008086	CDKL5
ENSG00000144218	AFF3
ENSG00000166803	KIAA0101
ENSG00000187775	DNAH17
ENSG00000132275	RRP8
ENSG00000225921	NOL7
ENSG00000113522	RAD50
ENSG00000206341	HLA-H
ENSG00000171864	PRND
ENSG00000114378	HYAL1
ENSG00000137960	GIPC2
ENSG00000126561	STAT5A
ENSG00000241535	CBX5P1
ENSG00000145692	BHMT
ENSG00000249896	RP11-586D19.1
ENSG00000153790	C7orf31
ENSG00000277449	CEBPB-AS1
ENSG00000261456	TUBB8
ENSG00000127533	F2RL3
ENSG00000113742	CPEB4
ENSG00000107404	DVL1
ENSG00000283128	RP5-912I13.2
ENSG00000142192	APP
ENSG00000221990	EXOC3-AS1
ENSG00000141098	GFOD2
ENSG00000263072	ZNF213-AS1
ENSG00000162783	IER5
ENSG00000174343	CHRNA9
ENSG00000023287	RB1CC1
ENSG00000186300	ZNF555
ENSG00000105298	CACTIN
ENSG00000170509	HSD17B13
ENSG00000113580	NR3C1
ENSG00000146083	RNF44
ENSG00000185761	ADAMTSL5
ENSG00000236088	COX10-AS1
ENSG00000089692	LAG3
ENSG00000228203	RNF144A-AS1
ENSG00000184374	COLEC10
ENSG00000246523	RP11-736K20.6
ENSG00000153443	UBALD1
ENSG00000113638	TTC33
ENSG00000137269	LRRC1
ENSG00000237004	ZNRF2P1
ENSG00000228878	SEPT7-AS1
ENSG00000197860	SGTB
ENSG00000144810	COL8A1
ENSG00000165376	CLDN2
ENSG00000185129	PURA
ENSG00000267481	CTC-559E9.5
ENSG00000274849	RP11-49I11.4
ENSG00000167210	LOXHD1
ENSG00000175264	CHST1
ENSG00000100865	CINP
ENSG00000099840	IZUMO4
ENSG00000108588	CCDC47
ENSG00000171490	RSL1D1
ENSG00000166816	LDHD
ENSG00000253320	AZIN1-AS1
ENSG00000262223	RP11-1055B8.3
ENSG00000215452	ZNF663P
ENSG00000133808	MICALCL
ENSG00000130449	ZSWIM6
ENSG00000022556	NLRP2
ENSG00000276672	RP11-142E9.1
ENSG00000238133	MLK7-AS1
ENSG00000266290	RP11-159D12.10
ENSG00000109063	MYH3
ENSG00000125826	RBCK1
ENSG00000148719	DNAJB12
ENSG00000179044	EXOC3L1
ENSG00000136448	NMT1
ENSG00000185433	LINC00158
ENSG00000105641	SLC5A5
ENSG00000235169	SMIM1
ENSG00000141429	GALNT1
ENSG00000276644	DACH1
ENSG00000120733	KDM3B
ENSG00000048471	SNX29
ENSG00000236605	AC023115.4
ENSG00000270270	BNIP3P10
ENSG00000133256	PDE6B
ENSG00000257438	RP11-114F10.3
ENSG00000225299	RP11-344A5.1
ENSG00000104904	OAZ1
ENSG00000243440	AF165138.7
ENSG00000068097	HEATR6
ENSG00000099139	PCSK5
ENSG00000239926	PRDX3P4
ENSG00000071246	VASH1
ENSG00000186889	TMEM17
ENSG00000147481	SNTG1
ENSG00000154305	MIA3
ENSG00000152284	TCF7L1
ENSG00000172794	RAB37
ENSG00000165526	RPUSD4
ENSG00000147862	NFIB
ENSG00000174165	ZDHHC24
ENSG00000156853	ZNF689
ENSG00000092531	SNAP23
ENSG00000178977	LINC00324
ENSG00000264230	ANXA8L1
ENSG00000197566	ZNF624
ENSG00000196459	TRAPPC2
ENSG00000232031	RP5-991C6.4
ENSG00000104888	SLC17A7
ENSG00000229715	EEF1DP3
ENSG00000115163	CENPA
ENSG00000254933	RP11-619A14.2
ENSG00000187091	PLCD1
ENSG00000198840	MT-ND3
ENSG00000160551	TAOK1
ENSG00000236494	RP11-89N17.4
ENSG00000194297	RNU1-75P
ENSG00000273783	CTD-2506P8.6
ENSG00000177830	CHID1
ENSG00000244701	RP5-894A10.2
ENSG00000175556	LONRF3
ENSG00000142235	LMTK3
ENSG00000100036	SLC35E4
ENSG00000100347	SAMM50
ENSG00000230939	RP11-314C16.1
ENSG00000234741	GAS5
ENSG00000114805	PLCH1
ENSG00000005075	POLR2J
ENSG00000023892	DEF6
ENSG00000168090	COPS6
ENSG00000204882	GPR20
ENSG00000064042	LIMCH1
ENSG00000257285	RP11-298I3.1
ENSG00000160584	SIK3
ENSG00000039987	BEST2
ENSG00000225420	AC104134.2
ENSG00000137824	RMDN3
ENSG00000108064	TFAM
ENSG00000196411	EPHB4
ENSG00000086758	HUWE1
ENSG00000114735	HEMK1
ENSG00000140505	CYP1A2
ENSG00000227869	RP11-807H17.1
ENSG00000117620	SLC35A3
ENSG00000133302	SLF1
ENSG00000107338	SHB
ENSG00000136144	RCBTB1
ENSG00000163347	CLDN1
ENSG00000044524	EPHA3
ENSG00000254995	STX16-NPEPL1
ENSG00000185614	FAM212A
ENSG00000258274	RP11-887P2.5
ENSG00000159917	ZNF235
ENSG00000256238	SUPT16HP1
ENSG00000197226	TBC1D9B
ENSG00000231811	RP3-527G5.1
ENSG00000160445	ZER1
ENSG00000277559	RP11-434E6.4
ENSG00000107669	ATE1
ENSG00000159423	ALDH4A1
ENSG00000164053	ATRIP
ENSG00000138030	KHK
ENSG00000100626	GALNT16
ENSG00000106244	PDAP1
ENSG00000136040	PLXNC1
ENSG00000087008	ACOX3
ENSG00000146013	GFRA3
ENSG00000135045	C9orf40
ENSG00000237227	RP5-1155K23.4
ENSG00000130943	PKDREJ
ENSG00000170293	CMTM8
ENSG00000105427	CNFN
ENSG00000170631	ZNF16
ENSG00000162383	SLC1A7
ENSG00000249693	THEGL
ENSG00000279762	RP11-227G15.12
ENSG00000214336	FOXI3
ENSG00000262075	DKFZP434A062
ENSG00000154144	TBRG1
ENSG00000243479	MNX1-AS1
ENSG00000175701	LINC00116
ENSG00000101445	PPP1R16B
ENSG00000137672	TRPC6
ENSG00000183807	FAM162B
ENSG00000172927	MYEOV
ENSG00000164535	DAGLB
ENSG00000126254	RBM42
ENSG00000121440	PDZRN3
ENSG00000273802	HIST1H2BG
ENSG00000064601	CTSA
ENSG00000196653	ZNF502
ENSG00000070540	WIPI1
ENSG00000100599	RIN3
ENSG00000105610	KLF1
ENSG00000167941	SOST
ENSG00000076928	ARHGEF1
ENSG00000265415	CTD-2510F5.4
ENSG00000275713	HIST1H2BH
ENSG00000268573	RP11-158H5.7
ENSG00000072803	FBXW11
ENSG00000178718	RPP25
ENSG00000157540	DYRK1A
ENSG00000118518	RNF146
ENSG00000187601	MAGEH1
ENSG00000149485	FADS1
ENSG00000178860	MSC
ENSG00000107581	EIF3A
ENSG00000241570	PAQR9-AS1
ENSG00000090054	SPTLC1
ENSG00000136866	ZFP37
ENSG00000214062	RPL7P17
ENSG00000166347	CYB5A
ENSG00000276255	RP5-881P19.7
ENSG00000261949	GFY
ENSG00000137265	IRF4
