Gene	WT_ExpRank	KO1_ExpRank	KO2_ExpRank	WT2_D14_2	KO1_D14_2	KO2_D14_2
SNORD7	6738	7612	13488	8.128074104	6.932465625	1.442602094
SNORD70	10527	28159	29413	3.363341008	0	0
SNORD71	10433	11045	8839	3.442478444	2.936103088	4.887875329
SNORD72	10119	8795	12749	3.703932503	5.265163766	1.753035456
SNORD73B	11248	8336	25305	2.747518007	5.858421655	0
SNORD75	27911	30662	31032	0	0	0
SNORD8	4871	6741	3320	12.52767385	8.395279473	17.78768086
SNORD82	27497	14232	25457	0	1.205646196	0
SNORD83A	8718	10352	8011	5.188132407	3.539982447	5.893183021
SNORD88A	7744	12681	9087	6.502459283	1.8486575	4.6163267
SNORD89	928	4159	1950	63.01055677	15.46001184	29.41376304
SNORD9	5669	28100	8388	10.41656099	0	5.378244699
SNORD90	11372	28174	29422	2.660096979	0	0
SNORD91A	17617	15615	25587	0.513352049	0.875679868	0
SNORD91B	18200	28737	29740	0.44134339	0	0
SNORD92	11886	28194	29433	2.322306887	0	0
SNORD93	27917	14467	25478	0	1.13958339	0
SNORD94	71	248	164	887.8725653	201.8570873	271.8880652
SNORD99	13859	9380	12440	1.33612177	4.558333562	1.897120561
snoU109	29586	8854	12384	0	5.199349219	1.923469458
snoU13	29580	13159	13751	0	1.615331796	1.344561175
snoU2_19	1577	2468	10201	38.2739692	26.32581883	3.506070911
snoU2-30	4024	11734	4771	15.54935915	2.411292391	12.04259139
SNPH	10845	17560	15933	3.072334231	0.563884764	0.773069065
SNRK	8918	4151	4705	4.946450199	15.48594508	12.19618654
SNRK-AS1	22864	24640	27679	0.130571472	0.11136491	0
SNRNP200	2224	1935	1659	28.02814552	33.0008281	33.84847595
SNRNP25	3354	4674	6521	18.73645096	13.4418393	8.105706211
SNRNP27	4943	6055	5779	12.27899081	9.800958528	9.539677503
SNRNP35	11513	13505	12983	2.56476043	1.474533008	1.645476794
SNRNP40	2023	1450	1909	30.59085584	42.73871143	30.06419904
SNRNP48	8214	7655	8410	5.822748842	6.860996908	5.345686396
SNRNP70	365	535	471	143.6978098	105.0329096	101.4663232
SNRPA	1620	1765	2311	37.3099562	35.45688006	25.3964105
SNRPA1	3603	3081	2788	17.45611458	21.14498568	21.21710043
SNRPB	907	524	644	64.43578746	107.2294132	78.7319971
SNRPB2	1641	2293	1708	36.83081776	28.20342752	33.02381719
SNRPC	503	698	643	109.5151037	83.18958751	78.81163017
SNRPCP10	29818	31474	31701	0	0	0
SNRPCP13	30072	18761	13428	0	0.440156548	1.46550054
SNRPCP14	30561	31793	31970	0	0	0
SNRPCP16	30136	31609	13821	0	0	1.325261253
SNRPCP3	16871	28568	17056	0.617322084	0	0.584345152
SNRPCP4	31425	32159	19567	0	0	0.32509343
SNRPD1	7713	8846	9493	6.542229676	5.206769289	4.206927696
SNRPD2	526	593	542	104.9853943	96.77156098	90.35114732
SNRPD3	1707	1702	1971	35.25899998	36.61969392	29.18815726
SNRPE	913	896	1061	64.11303312	66.77627325	51.77188822
SNRPEP2	13695	13455	14878	1.403408478	1.496215603	0.996329504
SNRPEP4	11161	10619	17745	2.806816957	3.291674326	0.498164752
SNRPF	5800	4463	5131	10.13200856	14.24199804	11.11376022
SNRPFP1	28868	16800	25739	0	0.662865239	0
SNRPFP4	29274	19867	26260	0	0.34518501	0
SNRPG	2362	2461	2924	26.47246269	26.41461211	20.07098565
SNRPGP10	8679	5359	5123	5.225190495	11.5128447	11.12864472
SNRPGP14	13835	28291	12404	1.348436257	0	1.914605544
SNRPGP15	11390	11396	11484	2.648060341	2.63496431	2.506602733
SNRPGP18	12743	19294	11315	1.831678671	0.390561444	2.600747436
SNRPGP2	9902	8574	11540	3.90147557	5.5459725	2.462040906
SNRPGP4	31613	13551	10746	0	1.459466447	3.037057039
SNRPN	3358	7720	6842	18.71131018	6.757964202	7.605847194
SNTA1	271	8345	6042	186.7994408	5.845369473	8.959708633
SNTB1	22832	5273	6725	0.131767037	11.71297404	7.795508161
SNTB2	11867	7937	9514	2.332898131	6.416061223	4.182624982
SNTG1	26706	23105	27118	0	0.164545666	0
SNTG2	19933	21808	23593	0.285645317	0.224887373	0.09359527
SNTN	27354	27359	25106	0	0.035818983	0.029814812
SNU13	1077	1699	1905	54.17818931	36.67090674	30.09401719
SNUPN	10052	11513	10412	3.765586996	2.548401128	3.312597002
SNURF	16088	20746	17985	0.752212513	0.285139974	0.47468655
SNW1	2029	2531	2476	30.54552185	25.58786289	23.90866271
SNX1	4870	4094	3896	12.52854329	15.72939538	15.07079062
SNX10	13190	11304	13314	1.620028516	2.715811276	1.507048235
SNX11	5781	7069	7098	10.17220239	7.783531131	7.180341291
SNX12	1343	1099	1246	44.30526107	55.98584963	43.74175634
SNX13	6350	8169	8466	8.859363069	6.110778232	5.288961951
SNX14	4960	4170	3873	12.24248187	15.41699615	15.14859912
SNX15	18085	19872	18393	0.454599691	0.344648731	0.43031528
SNX16	11087	11686	12433	2.864095077	2.442797693	1.902742417
SNX17	1416	1417	1198	42.58815614	43.48322695	45.10623206
SNX18	789	2256	2369	73.11717316	28.69859132	24.79511721
SNX18P3	15689	16777	14769	0.836508484	0.665897213	1.02936959
SNX18P4	28567	18190	16548	0	0.496950941	0.661838953
SNX18P7	19646	16842	18333	0.307687348	0.656069302	0.436876344
SNX18P9	28016	13203	12959	0	1.595963309	1.660549173
SNX19	5148	4043	4507	11.72782794	15.92078589	12.82706484
SNX19P3	31444	32168	32271	0	0	0
SNX2	1932	920	1009	31.6689542	65.03372046	54.38016336
SNX20	26921	26605	28568	0	0.054242287	0
SNX21	3396	7946	7394	18.47963352	6.405682523	6.735066309
SNX22	6722	7364	7327	8.158098652	7.287320066	6.833137938
SNX24	7673	6347	5639	6.587966817	9.19908768	9.850738982
SNX25	5057	6850	5933	11.95781858	8.195520053	9.196719939
SNX25P1	29406	16577	25708	0	0.699912395	0
SNX27	8617	5409	5716	5.307036018	11.37312992	9.685532935
SNX29	12615	11454	12195	1.893246529	2.58699327	2.054828348
SNX29P1	26782	25570	28077	0	0.082940765	0
SNX3	727	649	605	78.21003694	88.3521422	82.0987443
SNX30	12455	6430	7028	1.990720908	9.036246814	7.293979832
SNX31	25833	27730	22773	0.031151993	0.026569654	0.132695434
SNX32	12381	16023	13972	2.034798305	0.796617117	1.278804592
SNX33	10633	5281	5591	3.277219986	11.68976842	9.963792827
SNX4	3348	2325	2569	18.78784342	27.8951672	23.01283578
SNX5	2434	1389	1563	25.80946788	44.37184895	35.63004907
SNX5P1	23796	25676	28124	0.09378547	0.079989988	0
SNX6	1941	2453	2328	31.51231253	26.5051998	25.22960886
SNX6P1	20640	26082	21092	0.239256474	0.068020922	0.226475554
SNX7	4189	3084	3929	14.91796552	21.11143453	14.90805943
SNX8	12021	7431	7277	2.240592169	7.189036368	6.918177843
SNX9	4853	4348	4350	12.56414593	14.63251899	13.34186836
SOAT1	9421	7419	8159	4.384621793	7.205397343	5.650621801
SOAT2	17595	1215	1208	0.515795289	50.94317416	44.82060191
SOBP	7025	22991	20188	7.625817131	0.168937369	0.281238354
SOCS1	12741	10890	7665	1.834299634	3.060941486	6.341315499
SOCS2	6144	7158	6682	9.323544712	7.625552122	7.866195115
SOCS2-AS1	14462	18492	16540	1.141389129	0.464622696	0.66298309
SOCS3	5142	2947	1945	11.74584062	22.10674983	29.50258572
SOCS4	7767	8999	9732	6.459947468	5.013130344	3.956289085
SOCS5	8589	9432	8509	5.331473771	4.497628265	5.230185289
SOCS5P3	29293	31240	31514	0	0	0
SOCS5P4	24751	18350	21935	0.06240364	0.479018738	0.177210238
SOCS6	4088	3974	4714	15.26664353	16.22057843	12.18154437
SOCS7	3682	2685	3058	17.06059258	24.08870466	19.33836026
SOD1	353	578	575	149.2842092	98.21597897	85.31745157
SOD2	4330	7536	7094	14.3609709	7.042903166	7.186895296
SOD2P1	17549	18702	16113	0.521587643	0.444864104	0.740587171
SOD3	1681	3172	2163	35.96805026	20.57182858	26.73664271
SOGA1	12897	10065	10420	1.750406132	3.825983076	3.307501218
SOGA3	26066	30032	30555	0.022593674	0	0
SOHLH2	14244	22911	18216	1.209491984	0.17193006	0.449774966
SON	1767	2756	1822	34.51905743	23.52057042	31.3270391
SORBS1	10675	11234	12038	3.24068304	2.78034599	2.137314337
SORBS2	1802	8905	6243	34.00304129	5.125815499	8.595574532
SORBS3	10579	3171	3077	3.32387052	20.57679709	19.19041702
SORCS1	3898	18532	20310	16.08186788	0.461310097	0.273054444
SORCS2	15052	19337	17451	0.987278924	0.387612153	0.534022369
SORCS3	6297	20192	20041	8.961286721	0.319067456	0.289727617
SORD	5429	8117	6651	11.00656373	6.177515244	7.908952792
SORD2P	15315	18945	16600	0.921162049	0.423049119	0.653965642
SORL1	9868	7390	7278	3.928806397	7.242926308	6.918137836
SORT1	3420	4120	3504	18.39146487	15.61616821	16.85977267
SOS1	6011	5578	5280	9.603872978	10.91839497	10.74708795
SOS1-IT1	10624	11999	12291	3.281308301	2.238912363	1.980089669
SOS2	6079	6117	5974	9.471070825	9.656190478	9.10048537
SOST	16261	20095	24416	0.72155227	0.325807784	0.060265362
SOSTDC1	11548	10103	13923	2.537545086	3.787493415	1.294823343
SOWAHA	23884	7307	6550	0.091155971	7.385991414	8.067785914
SOWAHB	17347	6643	5967	0.54540665	8.579976096	9.120794598
SOWAHC	10543	3805	4102	3.351783136	17.00955483	14.27729907
SOWAHD	19554	12304	12861	0.314432267	2.038171712	1.696522385
SOX1	27210	27625	29104	0	0.029281798	0
SOX11	5670	11010	10125	10.41601788	2.958106461	3.574237809
SOX12	3259	8963	6562	19.25874201	5.049961998	8.047905912
SOX13	9983	6588	8023	3.821381666	8.695398549	5.866345481
SOX14	23760	25633	24224	0.094972628	0.081002519	0.067424441
SOX15	12507	6382	6792	1.956327291	9.137347243	7.671832337
SOX17	20468	5827	9654	0.250094588	10.30982067	4.024489943
SOX18	27522	21045	26511	0	0.268065266	0
SOX2	13440	16219	17312	1.5143068	0.761688102	0.551312902
SOX21	26529	18659	18717	0	0.44934959	0.398962336
SOX21-AS1	28400	23449	23804	0	0.151944452	0.084316469
SOX2-OT	23549	26588	25254	0.10267041	0.054729992	0.018222342
SOX3	16194	21629	26666	0.732327653	0.234226901	0
SOX30	24918	26813	28662	0.057239958	0.04882018	0
SOX4	2844	1806	1596	22.18793362	34.93365519	34.84139242
SOX5	13193	12468	10837	1.617993835	1.959990281	2.96323892
SOX6	18162	14252	11728	0.445280441	1.200458444	2.325483356
SOX7	24804	10236	12167	0.060695015	3.649574312	2.06829821
SOX8	10651	27700	24785	3.266172916	0.027311092	0.04546612
SOX9	14825	14101	18151	1.041848766	1.248266954	0.457875741
SOX9-AS1	24455	27157	28853	0.072036107	0.040959915	0
SP1	726	663	633	78.47337822	87.65483958	79.74879439
SP100	25566	18524	17326	0.038674421	0.461797869	0.549126887
SP110	26188	27056	25208	0.016831215	0.043066223	0.023898154
SP140	26044	25031	23477	0.023184428	0.098870439	0.098756692
SP140L	22380	16450	16155	0.151313821	0.722714381	0.730476766
SP2	14064	14797	13943	1.269854107	1.057276221	1.287877877
SP2-AS1	17100	17166	24331	0.582443528	0.611407166	0.063614975
SP3	2404	1952	1924	26.04621185	32.85700917	29.78560272
SP4	7584	11059	11349	6.725582886	2.922510019	2.579711979
SP5	18331	16416	20366	0.426753526	0.727959443	0.269304426
SP6	14347	10857	11102	1.173700288	3.084879104	2.754831503
SP7	23996	29652	30300	0.087372549	0	0
SP8	26871	6610	7950	0	8.648192904	5.982697646
SPA17	13770	16022	16295	1.37025004	0.796835129	0.707483019
SPACA4	27103	21212	26549	0	0.257022412	0
SPACA6	12059	11344	9496	2.22070596	2.673951027	4.204154673
SPACA6P-AS	22463	18747	19272	0.147783166	0.441156903	0.34972172
SPACA9	14226	18125	13716	1.215527698	0.502656118	1.359794118
SPAG1	18700	11498	12783	0.387132002	2.554599825	1.735823702
SPAG16	8039	9944	9453	6.075290425	3.940204307	4.245672731
SPAG17	24247	25340	24029	0.079266062	0.090141772	0.075031722
SPAG4	7200	14082	16179	7.296066518	1.255485901	0.726980583
SPAG5	6312	1079	1029	8.927105117	56.72200446	53.28336411
SPAG5-AS1	24803	14679	13929	0.060713906	1.087445588	1.293088711
SPAG6	21017	26655	22769	0.21841274	0.053224304	0.132907678
SPAG7	839	1804	1864	68.44477103	34.96985195	30.65849418
SPAG8	12361	28213	16073	2.04300241	0	0.748593519
SPAG9	4158	2849	3162	15.0254891	22.74715283	18.69795178
SPAM1	26409	17707	18798	0	0.549106188	0.391767471
SPANXB1	28357	30843	31178	0	0	0
SPARC	883	67	50	65.62224534	775.2943322	1026.250158
SPARCL1	23279	22988	23914	0.113283263	0.169084527	0.08042381
SPAST	6639	6512	7286	8.298615023	8.855407486	6.904496334
SPATA1	17404	24359	21526	0.538095498	0.120774662	0.201059525
SPATA12	22151	20919	23133	0.161819808	0.276033472	0.114881627
SPATA13	14773	12333	12439	1.05313917	2.021009497	1.897908402
SPATA13-AS1	28354	30841	19610	0	0	0.322069305
SPATA16	26689	30185	30671	0	0	0
SPATA17	17714	21060	21546	0.500269347	0.26667603	0.199776921
SPATA18	9973	9772	8647	3.827594102	4.118672254	5.08712251
SPATA19	26897	30250	30721	0	0	0
SPATA2	12104	11123	12601	2.194922965	2.866589162	1.817962695
SPATA20	2285	2899	2365	27.36607967	22.42621197	24.81323172
SPATA21	25350	24573	22907	0.044456194	0.113750575	0.126244121
SPATA22	26665	21714	19529	0	0.229987011	0.328174884
SPATA24	4366	10700	10342	14.14986987	3.224402616	3.374059382
SPATA25	4866	11880	17319	12.53122948	2.313882566	0.5502906
SPATA2L	10103	7248	7974	3.722462754	7.491343643	5.938670711
SPATA2P1	28462	30889	31215	0	0	0
SPATA3	25244	27175	24225	0.047486314	0.04050126	0.067424441
SPATA31A6	26064	30031	30554	0.022672452	0	0
SPATA31B1P	25201	27135	28842	0.048622577	0.041470383	0
SPATA31C1	22882	25903	28222	0.129876018	0.073847836	0
SPATA31C2	25966	30022	30548	0.025858136	0	0
SPATA31D1	24190	26702	28610	0.080792619	0.051681251	0
SPATA31D2P	29525	26489	28510	0	0.056914199	0
SPATA31D5P	26119	26713	28615	0.020073449	0.051362166	0
SPATA31E1	26084	30033	30556	0.021800825	0	0
SPATA32	22351	22877	24091	0.152639889	0.173582864	0.072242984
SPATA33	12605	12330	12994	1.896797603	2.022232452	1.641173576
SPATA3-AS1	29558	16108	18760	0	0.783911019	0.395459169
SPATA4	13650	28270	29480	1.425732689	0	0
SPATA41	24285	21072	26521	0.078029511	0.26620668	0
SPATA5	9853	11515	12128	3.946510828	2.547238888	2.086602105
SPATA5L1	8593	9363	8134	5.329511286	4.574698858	5.675413911
SPATA6	11381	11772	14065	2.653442578	2.387993788	1.247187701
SPATA6L	19016	19497	22305	0.357479436	0.375256104	0.156176827
SPATA7	4760	9294	9262	12.90083539	4.6488986	4.433540385
SPATA8	27268	25782	28170	0	0.077027396	0
SPATA9	16325	19050	17478	0.709223458	0.413878545	0.530003065
SPATC1	22497	29383	30118	0.146159175	0	0
SPATC1L	5312	7703	7057	11.31226808	6.78952819	7.257627028
SPATS2	5815	5108	5171	10.10389416	12.16965581	11.02005209
SPATS2L	6052	735	886	9.523659232	78.51395497	60.74381838
SPC24	3552	6209	5772	17.71933578	9.479903448	9.549049036
SPC25	11472	11052	11256	2.590471654	2.92988732	2.63866249
SPCS1	1301	1408	1280	45.57051383	43.75408632	42.85237695
SPCS2	5902	6489	5594	9.887301101	8.888750446	9.959882948
SPCS2P3	29904	24181	27506	0	0.127007004	0
SPCS2P4	19912	15728	21480	0.286873204	0.856363401	0.203661472
SPCS3	1851	1746	1771	33.15314326	35.85569606	32.15050132
SPDEF	22300	14293	22491	0.154902418	1.189051807	0.146627635
SPDL1	4826	6237	5777	12.65370042	9.427593334	9.54258346
SPDYA	19713	21191	22034	0.302627643	0.258112279	0.171876886
SPDYC	23657	21270	20182	0.099122855	0.253626791	0.281483335
SPDYE1	23350	20781	23358	0.11075347	0.28338618	0.104837094
SPDYE12P	17645	21965	19126	0.509996807	0.217489118	0.362064839
SPDYE13P	32108	32428	21984	0	0	0.175081923
SPDYE16	27263	25939	28240	0	0.072824267	0
SPDYE18	21582	16475	22770	0.187031427	0.717839202	0.13278025
SPDYE19P	22676	24448	27602	0.137958825	0.117665612	0
SPDYE2	20889	25134	20860	0.225128423	0.096006448	0.23973999
SPDYE20P	32221	32472	21194	0	0	0.220876876
SPDYE21P	20685	19138	19424	0.237316032	0.404815511	0.336958153
SPDYE22P	31554	24837	17534	0	0.104904902	0.523921063
SPDYE2B	27049	30303	30763	0	0	0
SPDYE3	12483	14733	15238	1.966717363	1.074597696	0.916284128
SPDYE4	27220	18609	26006	0	0.453596442	0
SPDYE5	18554	15828	23885	0.403521409	0.835829189	0.081849764
SPDYE6	20775	17308	20744	0.23181673	0.593152139	0.24686239
SPDYE7P	24296	22334	26863	0.077718637	0.198859572	0
SPECC1	3749	1370	889	16.80085684	45.18080215	60.66481684
SPECC1L	7999	8300	8676	6.138085006	5.90637529	5.058524343
SPEF1	17192	23666	22202	0.567735095	0.145267033	0.16122212
SPEF2	17510	21885	20995	0.5259451	0.22113128	0.231394822
SPEG	4150	13597	10322	15.05835205	1.438649285	3.387785391
SPEN	11069	9759	10109	2.871795519	4.137270103	3.591650064
SPERT	20896	29099	29950	0.224739376	0	0
SPESP1	21021	29117	29965	0.217959529	0	0
SPG11	4120	5150	4727	15.16445091	12.06885025	12.14644493
SPG20	6692	2644	2347	8.209587741	24.46226767	25.02439276
SPG20-AS1	19661	12973	12327	0.306238271	1.697746684	1.956684786
SPG21	2459	3450	3193	25.51722658	18.87871447	18.51193636
SPG7	4882	4845	5417	12.49456437	12.88360115	10.40371876
SPHK1	13411	9643	10368	1.525362977	4.271167963	3.350889254
SPHK2	10219	3311	5204	3.625471902	19.75004595	10.92641356
SPHKAP	1624	5772	8896	37.24906255	10.4453834	4.83360493
SPI1	19118	24397	21573	0.348844382	0.119012285	0.198125609
SPIB	25919	16253	14934	0.027709344	0.756268977	0.983592337
SPICE1	6356	7921	7535	8.847451944	6.430924778	6.535416609
SPIDR	8275	7808	8355	5.749651995	6.612165833	5.41799363
SPIN1	2690	2443	1999	23.33009198	26.61591819	28.86145526
SPIN2A	17784	22126	19289	0.490311113	0.209094116	0.348089266
SPIN2B	5697	9634	11731	10.35307763	4.27566595	2.321058117
SPIN3	4066	7091	6402	15.34814714	7.744376014	8.317705765
SPIN4	12250	8034	7071	2.109033805	6.285704984	7.234039653
SPINK1	18955	194	155	0.362590666	247.2493502	302.2063687
SPINK13	18414	25974	23033	0.418972892	0.071468718	0.118977492
SPINK2	26550	30133	30632	0	0	0
SPINK4	9057	28128	18325	4.776688099	0	0.437566512
SPINK5	14953	12229	14393	1.009650033	2.082743645	1.133522685
SPINK7	21751	20385	26363	0.179295752	0.305844072	0
SPINK8	28608	30949	31262	0	0	0
SPINK9	20077	16545	25703	0.275527936	0.704996504	0
SPINT1	9259	490	780	4.547732259	115.5127401	67.46067606
SPINT2	667	205	244	84.4691016	238.1933907	192.6232453
SPIRE1	7083	9216	9375	7.5316255	4.747990846	4.317427849
SPIRE2	15185	9471	9569	0.952715437	4.460131998	4.118320542
SPN	12876	26068	22045	1.76392237	0.068384371	0.170764243
SPNS1	25305	24470	22830	0.045770478	0.11711345	0.12997635
SPNS2	18642	2602	2848	0.393067487	24.9041943	20.64988973
SPNS3	25438	17808	23029	0.041987468	0.537169097	0.119233578
SPOCD1	14023	15373	18413	1.282718244	0.922421935	0.428539869
SPOCK1	12508	13316	15730	1.95487003	1.545317415	0.812389251
SPOCK2	19767	17944	21682	0.298963645	0.522723845	0.191020415
SPOCK3	14932	24088	24995	1.016009263	0.12998373	0.036065052
SPON1	6266	12526	14647	9.023325576	1.932635097	1.062875469
SPON2	21048	10491	8803	0.216508078	3.416220575	4.918616683
SPOP	4403	5625	6092	14.00949396	10.7990432	8.88631497
SPOPL	9812	4688	4380	3.990871082	13.39747203	13.2596618
SPP1	13404	6079	7600	1.530390522	9.746060461	6.446439481
SPPL2A	5572	6163	7445	10.66319689	9.562790204	6.661018027
SPPL2B	9075	9253	8942	4.756851804	4.69677592	4.776559481
SPPL3	4894	7211	7174	12.43717872	7.542104562	7.07527459
SPR	6744	3890	3950	8.122571007	16.61538816	14.8147519
SPRED1	10399	10008	10846	3.475438788	3.88171024	2.954091016
SPRED2	10840	10910	11937	3.077056625	3.037080179	2.198250809
SPRED3	13532	16173	18005	1.474228945	0.770649519	0.472661437
SPRN	16825	16946	19760	0.6240364	0.638691651	0.310117916
SPRR2F	29831	31479	31706	0	0	0
SPRR3	26834	16956	17097	0	0.637246144	0.578648194
SPRTN	9402	8246	7934	4.407105115	5.987129404	5.99522948
SPRY1	4928	7945	10291	12.32415568	6.406899639	3.416415067
SPRY2	2748	5715	6409	22.88180071	10.58029021	8.304824969
SPRY4	10821	15884	14112	3.095585669	0.825995904	1.227746463
SPRY4-IT1	18442	28759	21589	0.416824313	0	0.197278919
SPRYD3	6437	8607	6568	8.688538468	5.489250248	8.041638065
SPRYD4	12599	16432	16090	1.900598194	0.725602786	0.745328798
SPRYD7	9315	9366	9984	4.503116432	4.572292027	3.697120943
SPSB1	10776	2467	2532	3.133249268	26.32769813	23.35625139
SPSB2	9017	3250	4702	4.829114839	20.06703349	12.19858351
SPSB3	18174	25532	21378	0.443573524	0.084072347	0.209939062
SPSB4	3050	6987	7551	20.57295122	7.918532937	6.516285931
SPTA1	21293	26736	25262	0.202556452	0.050812111	0.016917884
SPTAN1	2311	1031	1241	27.0574711	59.44157112	43.86601929
SPTB	12981	20502	19603	1.713665012	0.298778367	0.322632035
SPTBN1	497	560	613	111.4532915	100.3081791	81.65236181
SPTBN2	10901	3681	2690	3.024306263	17.64503048	22.03519008
SPTBN4	22663	25944	23647	0.13848619	0.072686402	0.090753474
SPTBN5	18332	15409	16201	0.42672912	0.913465489	0.724704286
SPTLC1	3398	2428	2254	18.47686016	26.74564122	25.89182
SPTLC1P1	11423	28176	29423	2.625993172	0	0
SPTLC2	7966	4000	5030	6.177745934	16.10243991	11.35708367
SPTLC3	14170	3426	3163	1.232748305	19.04339955	18.69759539
SPTSSA	4832	4558	4878	12.61828585	13.81996391	11.77787136
SPTSSB	21136	6140	9961	0.210858006	9.608679965	3.721004536
SPTY2D1	9033	6037	5160	4.802637049	9.84222851	11.03372325
SPTY2D1-AS1	13250	16225	20392	1.595887504	0.760636267	0.26658287
