Gene	Rank	WT2_D14_2
EPYC	24715	0.063666377
TMEM200A	24716	0.063624846
PTF1A	24717	0.063541947
RP11-68I18.10	24718	0.063541947
VWC2L	24719	0.063528152
ENPP6	24720	0.063445505
RERGL	24721	0.063418003
NCR1	24722	0.063418003
SGO1-AS1	24723	0.063387093
MYT1	24724	0.063366503
GABRQ	24725	0.063304812
RP11-709D24.6	24726	0.063294542
CTD-2246P4.1	24727	0.063294542
IFNA6	24728	0.063212501
WNT9B	24729	0.063192024
RP11-286E11.1	24730	0.063130673
AC079354.3	24731	0.063110249
RP11-981G7.1	24732	0.063062644
CASP5	24733	0.063049056
HP	24734	0.063049056
AL590763.16	24735	0.063049056
RP11-77I22.2	24736	0.062927025
ADAM12	24737	0.062879697
RCC2P6	24738	0.062765051
RP11-45A17.3	24739	0.062765051
RP1-149A16.3	24740	0.062724688
RP11-597D13.7	24741	0.062684376
POM121L14P	24742	0.062644116
SIGLEC17P	24743	0.062603908
ZAR1L	24744	0.062603908
RPA4	24745	0.062563752
ADGRG7	24746	0.062443591
CEACAM3	24747	0.062443591
RP11-1149O23.3	24748	0.062443591
ROS1	24749	0.062435597
BIN2	24750	0.062423609
SOCS5P4	24751	0.06240364
EPHA6	24752	0.06239366
CTC-265N9.1	24753	0.062323891
RP11-43N5.1	24754	0.062323891
LCT	24755	0.062303985
ARHGAP36	24756	0.062303985
HSP90B3P	24757	0.062284093
CCL28	24758	0.062244345
CH17-76K2.6	24759	0.062244345
PTAFR	24760	0.062217875
RP11-20I23.10	24761	0.062204649
SAMSN1	24762	0.062165003
RP1-232L22__B.1	24763	0.062165003
CYP4F24P	24764	0.062165003
AADACL4	24765	0.062085862
RP11-569G13.2	24766	0.062085862
USP41	24767	0.062006923
LINC01090	24768	0.061928184
EGFLAM-AS4	24769	0.061928184
SLITRK2	24770	0.061849644
UGT2B25P	24771	0.061732208
CA4	24772	0.061693162
PTPRT	24773	0.061668783
RP11-950C14.10	24774	0.061654165
VWF	24775	0.061608731
PRKACG	24776	0.061576319
RP11-30P6.1	24777	0.06153747
CTD-2236F14.1	24778	0.061498669
RP11-32K4.1	24779	0.061498669
POLR2F	24780	0.061459918
DIO2-AS1	24781	0.061421215
OGFOD1P1	24782	0.061343955
GS1-393G12.13	24783	0.061343955
CCT6P2	24784	0.06126689
RP11-468E2.4	24785	0.061254065
NCAN	24786	0.06122843
P2RY4	24787	0.061190018
LINC00598	24788	0.061185753
MCOLN2	24789	0.061113339
MIR155HG	24790	0.061113339
LINC01019	24791	0.061075072
SLC2A2	24792	0.060979612
KIR2DS4	24793	0.060960556
CD226	24794	0.060951032
MPO	24795	0.060903459
ERAP2	24796	0.060903459
FAM71E2	24797	0.060903459
C20orf202	24798	0.06088445
HAVCR2	24799	0.060865454
HRNR	24800	0.060833819
HHIPL2	24801	0.060808534
RP11-413N10.3	24802	0.060732808
SPAG5-AS1	24803	0.060713906
SOX7	24804	0.060695015
TOP3B	24805	0.060676136
RP11-1H8.5	24806	0.060669846
PROK2	24807	0.060657269
MAGEB17	24808	0.060657269
RP11-284F21.9	24809	0.06056311
AC016831.7	24810	0.060544314
HDC	24811	0.060506755
SEL1L2	24812	0.060450505
KRT17	24813	0.060394359
HOXB-AS3	24814	0.060356986
RP11-588H7.1	24815	0.060319659
ADAMTS7P1	24816	0.060282379
FSTL4	24817	0.060226545
RP11-235C23.6	24818	0.060207956
RTBDN	24819	0.060170814
SSUH2	24820	0.060170814
TRIM51	24821	0.060133717
GRIN3A	24822	0.060133717
CCT5P2	24823	0.060096666
AC098617.1	24824	0.060096666
IL10	24825	0.060022701
DTX2P1	24826	0.060022701
YES1P1	24827	0.059985787
CABP7	24828	0.059948918
PPARG	24829	0.0599305
LINC01410	24830	0.059912094
BTLA	24831	0.059875316
IQCB2P	24832	0.059765251
SCNN1B	24833	0.059692099
GPR141	24834	0.059692099
LACTBL1	24835	0.05965559
ZNF259P1	24836	0.059582706
PTX4	24837	0.05954633
AP000641.1	24838	0.05954633
AC005592.3	24839	0.05951
CTA-243E7.1	24840	0.059478246
FZD10	24841	0.059473713
LINC01146	24842	0.059473713
RP11-122A21.2	24843	0.059437471
RFX4	24844	0.0594254
PCDHB1	24845	0.059408508
CCK	24846	0.059401272
FHDC1	24847	0.059374153
RP11-158I9.5	24848	0.059329008
CTD-2135D7.2	24849	0.059316981
STAP1	24850	0.059292942
AC012078.2	24851	0.059292942
CDH9	24852	0.059274925
GFI1	24853	0.059274925
LINC00304	24854	0.059256919
NDUFB2-AS1	24855	0.059256919
ACSS1	24856	0.059244922
CLCA1	24857	0.059202968
CTD-2311M21.3	24858	0.059196979
TREML2	24859	0.059167054
PROZ	24860	0.059041701
TEX26	24861	0.059041701
PATE2	24862	0.059005983
BPIFB6	24863	0.058970308
KRT14	24864	0.058970308
CALN1	24865	0.058940612
PIP5K1P1	24866	0.058934676
RP11-809C18.3	24867	0.058934676
LA16c-313F4.1	24868	0.058934676
RP11-481J8.3	24869	0.058863542
DCAF4L2	24870	0.058668806
CACNB4	24871	0.058662925
PANX3	24872	0.058651166
RAPSN	24873	0.058651166
TBX18-AS1	24874	0.058615919
RP11-645C24.5	24875	0.058615919
CA1	24876	0.058580714
C3orf36	24877	0.058510431
KRT18P59	24878	0.058475353
RP11-260E18.1	24879	0.058405323
RP4-665N4.4	24880	0.058370371
NCAM2	24881	0.058356401
GPR82	24882	0.058300591
LCTL	24883	0.058300591
CTC-295J13.3	24884	0.058300591
RP11-445O3.1	24885	0.058265764
RP11-809N15.3	24886	0.058265764
STAC2	24887	0.058213601
IGHM	24888	0.058161532
CTD-3118D7.1	24889	0.058161532
RP11-800A3.4	24890	0.058057672
CTD-2044J15.1	24891	0.058040398
AC069513.4	24892	0.058023135
PI15	24893	0.058005881
UMODL1	24894	0.057988638
ASIC5	24895	0.057988638
LGALS12	24896	0.057885394
RP11-844P9.6	24897	0.057885394
CSMD3	24898	0.057748306
MS4A12	24899	0.057714136
NUTM2B	24900	0.057691378
RP11-460G11.2	24901	0.057645916
ANO2	24902	0.057623211
CEACAM16	24903	0.057577857
CD200R1L	24904	0.057543887
LINC00504	24905	0.057543887
IRX6	24906	0.057526918
LINC01470	24907	0.057526918
RP5-1180D12.1	24908	0.057509958
PWP2	24909	0.057476069
RP11-712P20.2	24910	0.05744222
ADGRD2	24911	0.057357771
AC093390.1	24912	0.057357771
TINAG	24913	0.057340911
STMND1	24914	0.05730722
RP11-524F11.3	24915	0.05730722
WNT10A	24916	0.05727357
KCNE3	24917	0.057256759
SOX30	24918	0.057239958
KCNB1	24919	0.057231562
RP11-464D20.6	24920	0.057206387
RP11-12J10.3	24921	0.057172854
RP11-72M17.1	24922	0.057139361
AC105053.3	24923	0.057105907
ART4	24924	0.057083626
RP11-69H7.2	24925	0.057072492
AP000708.1	24926	0.057022443
GSDMA	24927	0.05700578
LINC00599	24928	0.056972482
RP11-769O8.1	24929	0.056939223
KPNA7	24930	0.056872822
DSCAM-AS1	24931	0.056872822
RP11-261P13.5	24932	0.056872822
HNF1A	24933	0.056839679
HSPD1P6	24934	0.056839679
SCN2A	24935	0.056817605
LINC01480	24936	0.056806575
RP11-438B23.2	24937	0.056707494
LIPC	24938	0.056674543
RP4-799P18.2	24939	0.056674543
CTD-2506J14.1	24940	0.056641631
RP11-348J24.2	24941	0.05662519
CCNO	24942	0.056608758
MCEMP1	24943	0.056608758
AC079610.2	24944	0.056575922
RP4-569D19.5	24945	0.056543124
RP11-230G5.2	24946	0.056477643
CTD-2542L18.1	24947	0.056477643
GRM5	24948	0.056431896
MSNP1	24949	0.056347134
MS4A8	24950	0.056314601
KRT39	24951	0.056314601
TRABD2A	24952	0.056308099
NRSN1	24953	0.056217227
CTD-2313J17.5	24954	0.056217227
EVPL	24955	0.056104049
SLC7A9	24956	0.056087918
AC016738.4	24957	0.056007401
PSMB8	24958	0.055991326
DSG1	24959	0.05588439
RP11-679C8.2	24960	0.055879054
FXYD3	24961	0.055831076
IGFLR1	24962	0.055799136
CTD-2536I1.2	24963	0.055799136
AP001627.1	24964	0.05567174
RP11-350G8.5	24965	0.055608261
CDX1	24966	0.055576575
MIRLET7BHG	24967	0.055544926
RP11-744N12.3	24968	0.055544926
AP000350.6	24969	0.055418687
AC016995.3	24970	0.055418687
SLA	24971	0.055387217
RP11-710F7.3	24972	0.055387217
RP11-515O17.3	24973	0.055387217
IL15RA	24974	0.055324384
RP11-723J4.3	24975	0.055261694
RP11-517H2.6	24976	0.055240828
LEXM	24977	0.055230402
TMEM132D	24978	0.055214769
KHSRPP1	24979	0.055199145
A4GNT	24980	0.055167924
RBM46	24981	0.055167924
NBPF13P	24982	0.055167924
RP11-403E24.1	24983	0.055136738
RP11-439A17.9	24984	0.055090025
TOPAZ1	24985	0.055064108
SLC18A1	24986	0.054981336
RP1L1	24987	0.05495036
RP11-441F2.2	24988	0.05495036
RP11-303E16.9	24989	0.05495036
OR52A1	24990	0.054888514
OXER1	24991	0.054796005
RP5-1027G4.3	24992	0.054765238
DSG4	24993	0.054749868
RP4-671O14.6	24994	0.054715315
GOLGA8VP	24995	0.054703808
PRB2	24996	0.054550833
CLEC10A	24997	0.054550833
LINC01163	24998	0.054550833
TISP43	24999	0.054489882
LINC00539	25000	0.054489882
RP3-514P16.1	25001	0.054459458
MEF2B	25002	0.054429068
RP13-895J2.6	25003	0.054429068
RP3-453C12.15	25004	0.054429068
TPH1	25005	0.054418945
EIF4BP2	25006	0.054398711
TUBAL3	25007	0.054368389
RP11-430H12.2	25008	0.0543381
SSX6	25009	0.054277623
CTD-2561B21.8	25010	0.054277623
RP6-74O6.2	25011	0.054202217
AC129492.6	25012	0.05412702
TMPRSS6	25013	0.054082001
SLC38A8	25014	0.054037058
OR51E1	25015	0.054037058
LRRD1	25016	0.054014614
MTND5P29	25017	0.054007137
NCF1	25018	0.053977249
RP11-304F15.4	25019	0.053858028
RP11-151A6.4	25020	0.053768958
ANTXRLP1	25021	0.053739333
RP11-539L10.2	25022	0.053650654
HABP2	25023	0.053635903
RP11-372E1.4	25024	0.053591697
RP11-1072A3.3	25025	0.053591697
FLG	25026	0.053574876
C6orf10	25027	0.053562268
AC018462.2	25028	0.053415602
AC005176.2	25029	0.053386365
NTN5	25030	0.053327988
RP11-794G24.1	25031	0.053327988
NLRP4	25032	0.053298847
NCKAP1L	25033	0.053281377
TATDN2P3	25034	0.05324066
CDH12	25035	0.05320194
ABCA12	25036	0.053171004
IL12A-AS1	25037	0.053124667
SLC52A1	25038	0.05306686
GUCY2D	25039	0.053038004
TMLHE-AS1	25040	0.053009179
RP11-488C13.5	25041	0.053009179
PRRG4	25042	0.052970794
RTEL1P1	25043	0.052951623
RP11-83N9.6	25044	0.052951623
TULP2	25045	0.052894192
ATP10A	25046	0.052887021
SIGLEC8	25047	0.052808278
RP11-100G15.7	25048	0.052808278
WT1	25049	0.052793986
CFAP47	25050	0.052789224
EYA4	25051	0.052760669
GCNT4	25052	0.05269416
RP11-540O11.8	25053	0.052637285
ZNF750	25054	0.052580533
CD8B	25055	0.052580533
AATBC	25056	0.052580533
AC068831.6	25057	0.052552203
XAF1	25058	0.052523904
ACTL8	25059	0.052495635
LINC01320	25060	0.052495635
DPCR1	25061	0.052429792
RNF17	25062	0.05241101
BOLL	25063	0.05241101
GP2	25064	0.052396932
IL36B	25065	0.052382862
USP50	25066	0.052382862
ABCF2P1	25067	0.052270573
KRT16P6	25068	0.052242576
LGALS9C	25069	0.052214609
IL21-AS1	25070	0.052200636
FLJ35934	25071	0.052186672
RP11-334A14.8	25072	0.052186672
CD22	25073	0.052103039
CFHR3	25074	0.052103039
FEV	25075	0.051991945
RP4-809F18.1	25076	0.051936576
ARMC3	25077	0.051881324
GTSF1	25078	0.051853742
NOD2	25079	0.051798667
RP11-214O1.1	25080	0.051798667
ADGRG5	25081	0.051743708
LINC00303	25082	0.051716272
RP11-659P15.1	25083	0.051716272
SLC10A2	25084	0.051702565
CMKLR1	25085	0.051697998
HOXC8	25086	0.051688866
RP11-210M15.1	25087	0.051661488
FAM92B	25088	0.051634139
DBF4P1	25089	0.051579529
CYP4Z1	25090	0.05149783
HSPA8P11	25091	0.05149783
PRR23B	25092	0.051470654
MIR9-3HG	25093	0.051434464
SLC26A8	25094	0.051389299
EPHA10	25095	0.051375765
C6orf118	25096	0.051335205
CYP4F8	25097	0.051335205
LAMP3	25098	0.051321699
PHEX-AS1	25099	0.051308201
CXCL11	25100	0.051254277
RP11-154D6.1	25101	0.051240814
TEX15	25102	0.051218391
SDS	25103	0.051200467
LINC00538	25104	0.051200467
DMRTB1	25105	0.051173604
KLKP1	25106	0.051146769
RP4-669L17.10	25107	0.051146769
CACTIN-AS1	25108	0.051093185
MB21D1	25109	0.051039712
OSCAR	25110	0.051039712
MMP21	25111	0.051013017
KCTD14	25112	0.050986351
CLVS2	25113	0.050981909
CTD-2292M16.8	25114	0.050959712
THSD7B	25115	0.050774018
ARHGAP23P1	25116	0.050747601
RP5-1021I20.5	25117	0.050681678
HSPA7	25118	0.050642206
CTC-559E9.9	25119	0.050642206
GOLGA6L5P	25120	0.050524159
DOK2	25121	0.050511077
DHH	25122	0.050458815
LA16c-358B7.4	25123	0.050458815
SLC7A10	25124	0.050406661
CTD-2015G9.2	25125	0.050393639
CTB-16J4.1	25126	0.05034162
TAGAP	25127	0.050315651
HMCN2	25128	0.050302676
TMEM217	25129	0.050302676
Z83844.1	25130	0.050302676
CTB-181F24.1	25131	0.050276747
CTBP1-AS	25132	0.050276747
IGF2-AS	25133	0.050250845
IDO1	25134	0.050250845
GDNF-AS1	25135	0.050242216
GPR6	25136	0.050224969
CD19	25137	0.050224969
BRD7P2	25138	0.05019912
RP11-627G23.1	25139	0.05019912
TBX22	25140	0.050121731
RDH12	25141	0.050121731
RP11-70C1.3	25142	0.050095988
OTUD7A	25143	0.050092313
C7orf57	25144	0.050070272
GPR50	25145	0.050044581
CAV3	25146	0.049967669
C7orf71	25147	0.049967669
RP11-420J11.1	25148	0.049967669
CTC-479C5.10	25149	0.049942084
SIGLEC1	25150	0.049916525
MAMLD1	25151	0.049827274
CHD5	25152	0.04981455
RP11-1086F11.1	25153	0.04981455
XKR7	25154	0.049757372
CRISP1	25155	0.049738342
IL1R2	25156	0.049687666
CYP21A1P	25157	0.049687666
TEX26-AS1	25158	0.049662367
RP11-382B18.1	25159	0.049649727
CTC-463N11.1	25160	0.049637094
FAM41C	25161	0.049611846
ASB9	25162	0.049586624
SHISA3	25163	0.049536257
COL4A4	25164	0.049526195
ZNF99	25165	0.049523681
IFIT1B	25166	0.049511111
TNFRSF13C	25167	0.049498548
ETV3L	25168	0.049485991
IL12RB1	25169	0.04944836
CFAP65	25170	0.049444182
FOXD4	25171	0.049435828
RAD17P2	25172	0.049410785
DOCK11P1	25173	0.049335806
RP11-288K12.1	25174	0.049335806
RP11-855A2.1	25175	0.049335806
RP11-335K5.2	25176	0.049310864
FLJ30679	25177	0.049285947
HORMAD1	25178	0.049236188
IKZF1	25179	0.049211347
EPPIN	25180	0.04918653
RP11-541M12.6	25181	0.049161739
RP11-71H17.8	25182	0.049136972
HNF4A	25183	0.049062822
NLRP12	25184	0.049013512
GABRA4	25185	0.04891519
TTC24	25186	0.04891519
RP11-109D24.1	25187	0.04891519
FEZF2	25188	0.048890671
RP11-404O13.5	25189	0.048841707
FGD2	25190	0.048805048
PSG9	25191	0.04878064
MYH8	25192	0.048760318
NXNL2	25193	0.048719725
HTR3B	25194	0.048719725
RP4-564F22.5	25195	0.048719725
RP11-266L9.1	25196	0.048719725
FAM205BP	25197	0.04870756
MGAM2	25198	0.04870148
FAM87A	25199	0.048658962
PRR30	25200	0.048646828
SPATA31B1P	25201	0.048622577
SERPINA4	25202	0.04859835
RP11-640L9.2	25203	0.04859835
BAGE2	25204	0.048586246
RAD21-AS1	25205	0.048574148
SCARA5	25206	0.048562056
OR2A1-AS1	25207	0.04853789
TLR6	25208	0.048525816
SERPINB13	25209	0.048513747
ABCC12	25210	0.048509726
SLC22A9	25211	0.048381393
AC012668.2	25212	0.048381393
DSG2-AS1	25213	0.048333444
UBOX5-AS1	25214	0.048309504
PNLDC1	25215	0.048285589
LINC01531	25216	0.048285589
PLEKHD1	25217	0.048237829
PIK3R2	25218	0.048213984
RFX6	25219	0.048178261
ASB5	25220	0.048142591
RP11-70D24.1	25221	0.048047729
RP11-681L4.2	25222	0.048000438
LDHC	25223	0.047976827
RIMBP3B	25224	0.047937527
ZG16B	25225	0.047906134
ENPP7	25226	0.047882616
AC002398.11	25227	0.047882616
RP1-78B3.1	25228	0.047882616
CTD-2600O9.1	25229	0.047859121
HOXB5	25230	0.047835649
DYTN	25231	0.047835649
TMEM196	25232	0.047812201
TDRD15	25233	0.047726418
RP4-695O20.1	25234	0.047718635
PRDM7	25235	0.0476953
GOLGA8J	25236	0.0476953
AC007163.3	25237	0.0476487
RP11-575M22.1	25238	0.047625434
LINC01258	25239	0.047555772
SYT4	25240	0.047509444
ADAM33	25241	0.047509444
LINC00637	25242	0.047509444
RP11-16E18.3	25243	0.047509444
SPATA3	25244	0.047486314
AC105402.4	25245	0.047486314
LAMA3	25246	0.047470907
RP11-39C10.1	25247	0.047440121
RP11-1391J7.1	25248	0.047371
RP11-804H8.6	25249	0.047371
FAM71D	25250	0.0473595
DPP3P1	25251	0.047325031
RP11-347P5.1	25252	0.047279151
IL2RG	25253	0.04723336
SALRNA2	25254	0.04723336
CTB-111H14.1	25255	0.04716484
CTC-360J11.4	25256	0.047142044
PRDM9	25257	0.04711927
CACNA2D3-AS1	25258	0.047096518
TAF1L	25259	0.047081362
RP11-226M10.3	25260	0.04705108
RP11-327P2.7	25261	0.04705108
ANKRD18DP	25262	0.047028394
RP1-20N2.8	25263	0.047028394
PTPRC	25264	0.046983087
LINC00689	25265	0.046971774
LINC00922	25266	0.046960467
CITF22-92A6.2	25267	0.046881466
UGT2B11	25268	0.046847689
TSGA13	25269	0.046825199
RP11-544M22.13	25270	0.046825199
PIWIL1	25271	0.046813962
KCNJ9	25272	0.046813962
RP11-863K10.7	25273	0.04680273
SALRNA1	25274	0.04680273
RP11-394B2.1	25275	0.046791504
JAKMIP2-AS1	25276	0.046780283
RP6-191P20.4	25277	0.046757857
KCNK9	25278	0.046724258
MYOC	25279	0.046623752
AC017060.1	25280	0.046601476
RP13-890H12.2	25281	0.046534775
RP11-304F15.3	25282	0.046512584
GRID1-AS1	25283	0.046512584
NR2F1	25284	0.046501497
AL136419.6	25285	0.046490414
ABI3	25286	0.046424031
PAX7	25287	0.046416667
TMPRSS15	25288	0.04639091
RP11-46H11.11	25289	0.046379881
POU5F2	25290	0.046352329
LINC00479	25291	0.046291832
RHCG	25292	0.046247932
MSC	25293	0.046247932
PDCD1	25294	0.046247932
NWD1	25295	0.04623697
THAP12P8	25296	0.046138547
RP11-306O1.2	25297	0.046094938
IL1A	25298	0.046073164
NRK	25299	0.046013393
C17orf47	25300	0.045986275
ZFHX4-AS1	25301	0.045986275
PPEF2	25302	0.045942953
ENAM	25303	0.045863741
DSC1	25304	0.045856553
SPNS1	25305	0.045770478
EFCAB1	25306	0.045759742
RP11-523J2.1	25307	0.045727562
RGS7	25308	0.045706134
ADAM5	25309	0.04564197
RP11-319G9.3	25310	0.045546061
RP11-85O21.2	25311	0.045492952
PRSS56	25312	0.045492952
AC007364.1	25313	0.045429385
CCDC63	25314	0.045429385
LINC01121	25315	0.045429385
SEC14L5	25316	0.045415283
POLR2J4	25317	0.045365995
IDO2	25318	0.045323833
RP11-650L12.2	25319	0.045302782
FAM221A	25320	0.045239745
BEST3	25321	0.045183859
BPIFC	25322	0.045114195
LINC01553	25323	0.045093338
AC022182.2	25324	0.045030881
CTD-2286N8.1	25325	0.045030881
DUOX2	25326	0.045023953
ANKRD44	25327	0.04498934
TUBB8P7	25328	0.04498934
UNC5A	25329	0.044968598
FAM71F1	25330	0.044947875
ANKRD20A4	25331	0.044875495
TLR8	25332	0.044844547
CFH	25333	0.044813641
C10orf128	25334	0.044803348
LETM1P2	25335	0.044803348
FAAHP1	25336	0.044762225
RP11-106M3.2	25337	0.044762225
GOLGA8M	25338	0.044741692
DMRT3	25339	0.044721178
FAM215B	25340	0.044721178
RP11-22C11.2	25341	0.044700683
POU3F1	25342	0.044680206
HOXC6	25343	0.044680206
LINC01505	25344	0.044655658
KRT86	25345	0.044639309
GABRP	25346	0.044567918
DDX50P2	25347	0.044517065
ARSF	25348	0.044496756
CTD-2574D22.3	25349	0.044476466
SPATA21	25350	0.044456194
RP11-299J5.1	25351	0.044415705
CPLX2	25352	0.044388754
AJ003147.11	25353	0.044375291
A2ML1	25354	0.044348389
RP11-151A6.6	25355	0.044294682
CYP4B1	25356	0.044254487
UNC93A	25357	0.044174316
RP11-455G16.1	25358	0.044134339
CD177	25359	0.044074509
TTC22	25360	0.044024775
CFAP57	25361	0.044024775
RP11-430C7.5	25362	0.043994988
RFX8	25363	0.043975153
RP1	25364	0.043952034
RP3-326I13.1	25365	0.04389599
RP1-187B23.1	25366	0.04389599
LINC00961	25367	0.043856515
SGCZ	25368	0.043817111
IL10RB-AS1	25369	0.043817111
VGLL2	25370	0.043797436
HSP90AA4P	25371	0.043797436
TMEM154	25372	0.04378957
TRIM50	25373	0.043777778
LIPC-AS1	25374	0.043777778
ADAM7	25375	0.043758138
AP000253.1	25376	0.043738515
OAS3	25377	0.043653688
ANTXRL	25378	0.043640666
MROH5	25379	0.043621149
LINC01080	25380	0.043543254
GJC2	25381	0.043523824
AC064875.2	25382	0.043426932
LRRC70	25383	0.043407605
C8orf86	25384	0.043407605
AP000997.3	25385	0.043369004
CFAP61	25386	0.043292006
PALM3	25387	0.043234437
PIK3CG	25388	0.043186579
SSTR3	25389	0.04317702
RP11-595O22.1	25390	0.043138828
KCNJ1	25391	0.043110227
PDILT	25392	0.043100702
FAM9B	25393	0.043081665
LSP1	25394	0.043062644
FAM170B-AS1	25395	0.043062644
HCK	25396	0.04304364
KRT79	25397	0.04304364
KCNS1	25398	0.043034145
CA6	25399	0.043024653
PSG4	25400	0.043015166
HTR5BP	25401	0.04298673
SERPINA12	25402	0.04298673
RP11-669N7.2	25403	0.04298673
CNGB1	25404	0.042974103
ABCA9	25405	0.042974103
VNN2	25406	0.042948872
DNM1P34	25407	0.042892212
COL6A4P1	25408	0.042854521
CHST9	25409	0.042846991
ATP1A4	25410	0.042845108
ICAM3	25411	0.042816896
KRT6C	25412	0.042779337
CFAP45	25413	0.042760583
KRT9	25414	0.042741845
CD300LB	25415	0.042741845
RP11-400N9.1	25416	0.042704417
NEUROG2	25417	0.042685728
RP1-199J3.6	25418	0.042648399
ANKFN1	25419	0.042629759
RP11-468H14.2	25420	0.042611136
LRRC2-AS1	25421	0.042592528
RP11-196B3.2	25422	0.042592528
FBXO47	25423	0.042573937
RP11-781P6.1	25424	0.042536803
GHc-857G6.7	25425	0.042481224
ACVR1C	25426	0.042476598
WIZP1	25427	0.042444251
KRT6A	25428	0.042388913
CPS1-IT1	25429	0.042315353
NTNG1	25430	0.042278669
METTL21EP	25431	0.042260351
TGM7	25432	0.042187236
RP11-363J20.1	25433	0.042187236
C6	25434	0.042150773
PNPT1P1	25435	0.042150773
ZNF812P	25436	0.042096197
NR2F1-AS1	25437	0.042029685
SPNS3	25438	0.041987468
C12orf42	25439	0.041969402
HRG	25440	0.04195135
SLC5A10	25441	0.041933314
TRIM67	25442	0.04190629
ZNF804B	25443	0.04190629
TRIM31	25444	0.041897289
DRD5	25445	0.0418793
POTEI	25446	0.041771687
NMUR2	25447	0.041700252
Dec-01	25448	0.041700252
GBP1P1	25449	0.041646836
RP11-855O10.2	25450	0.041593556
CCDC83	25451	0.041575827
AC007950.2	25452	0.041575827
LINC00940	25453	0.041540413
FCRLA	25454	0.041452142
TBC1D3B	25455	0.041452142
PTGFR	25456	0.041443335
HPSE	25457	0.041434532
HGD	25458	0.041399359
P2RY6	25459	0.041399359
CLEC18A	25460	0.04132919
PGAM1P5	25461	0.041311685
PCDHGB3	25462	0.041302938
HNRNPKP3	25463	0.041294195
LILRA2	25464	0.041206966
UPK3B	25465	0.041206966
RP11-662I13.3	25466	0.041120105
HPCAL4	25467	0.041042242
UGT2B4	25468	0.041033609
TNFRSF14	25469	0.040999113
GJB3	25470	0.040999113
TSKS	25471	0.040981886
RP11-66N24.4	25472	0.040981886
PADI6	25473	0.040981886
RTN4RL2	25474	0.040947477
BTBD16	25475	0.040844593
RP11-618P13.1	25476	0.040844593
HEMGN	25477	0.040827497
RP11-770J1.5	25478	0.040776291
RORB	25479	0.040725215
VWA3A	25480	0.040691235
CSPG4P13	25481	0.040691235
RP11-377D9.3	25482	0.040674266
FCRL2	25483	0.040665787
GLRA1	25484	0.040640371
SLC39A5	25485	0.040589633
GABBR2	25486	0.04054464
SLC17A2	25487	0.040539023
CTAGE10P	25488	0.040522181
CTD-2020K17.1	25489	0.040522181
SUPT20HL2	25490	0.040505353
CHST4	25491	0.040488538
FCGR3B	25492	0.040471738
