gene	RTS
NTAN1	7.35E-05
DSN1	7.35E-05
ELOC	7.35E-05
CSRNP2	7.35E-05
RMDN3	7.35E-05
BRF2	7.35E-05
PDDC1	7.35E-05
SNRPA	7.35E-05
PSMB4	7.35E-05
DARS2	7.34E-05
TMEM68	7.34E-05
OTUB1	7.34E-05
PDC	7.34E-05
FUBP1	7.34E-05
FAM177A1	7.34E-05
XXYLT1-AS2	7.34E-05
MIR5003	7.34E-05
DPH5	7.34E-05
PLK4	7.34E-05
GAR1	7.33E-05
IRF2BP1	7.33E-05
TEX21P	7.33E-05
RPS10	7.33E-05
LINC01481	7.33E-05
PNISR	7.33E-05
GTSE1-AS1	7.33E-05
ZNF687	7.33E-05
SNORD115-2	7.33E-05
ZNRF2P1	7.32E-05
HAUS2	7.32E-05
DDAH2	7.32E-05
LOC100130172	7.32E-05
SLC25A44	7.32E-05
NUDT2	7.32E-05
C6orf203	7.32E-05
PROSC	7.32E-05
CACTIN	7.32E-05
KNOP1	7.32E-05
LOC100286922	7.32E-05
P4HB	7.31E-05
CHCHD5	7.31E-05
CPSF4	7.31E-05
SUB1	7.31E-05
SNORD114-10	7.31E-05
PURB	7.31E-05
SNHG12	7.30E-05
EIF2A	7.30E-05
SLC25A6	7.30E-05
NDUFAF4	7.30E-05
BOLA3	7.30E-05
TWF2	7.30E-05
FAR2P2	7.30E-05
ZNF207	7.30E-05
LINC01815	7.30E-05
SYNE1-AS1	7.30E-05
MTO1	7.30E-05
OR51A4	7.30E-05
LOC100996437	7.30E-05
SRSF9	7.29E-05
LOC102725080	7.29E-05
NUDT21	7.29E-05
GPR137	7.29E-05
RUNDC1	7.29E-05
LOC389247	7.29E-05
POLG2	7.29E-05
DNAJC21	7.29E-05
RXFP4	7.29E-05
ZNF705A	7.29E-05
DPM1	7.29E-05
DDX5	7.29E-05
TMEM59	7.29E-05
S100P	7.28E-05
CUL7	7.28E-05
SMIM5	7.28E-05
RAB13	7.28E-05
LOC105378047	7.28E-05
HMGN4	7.28E-05
UBXN6	7.28E-05
CS	7.28E-05
PIAS3	7.27E-05
LIG3	7.27E-05
METTL6	7.26E-05
LOC90784	7.26E-05
NUDT16	7.26E-05
CLDN22	7.26E-05
CCDC107	7.26E-05
CUTC	7.26E-05
ZNF580	7.26E-05
HMGN1	7.25E-05
UTP15	7.25E-05
NFE2L1	7.25E-05
DCAF15	7.25E-05
C19orf12	7.25E-05
EPN1	7.25E-05
MAPK8IP1P2	7.25E-05
AKR1C1	7.24E-05
OR13C8	7.24E-05
FKBP7	7.24E-05
RPS2P32	7.24E-05
CDC37L1-AS1	7.24E-05
SNORD115-20	7.24E-05
C21orf140	7.24E-05
TMEM147	7.24E-05
C17orf97	7.24E-05
MIR8071-1	7.23E-05
ACOT2	7.23E-05
VARS2	7.23E-05
PRKAB2	7.23E-05
AGAP1-IT1	7.23E-05
TMEM18	7.23E-05
RELA	7.23E-05
STK19	7.23E-05
CENPBD1	7.23E-05
AIMP1	7.22E-05
MIR376A1	7.22E-05
CMAS	7.22E-05
L3HYPDH	7.22E-05
HSBP1	7.22E-05
CFAP44-AS1	7.22E-05
ATP5C1	7.22E-05
C8G	7.22E-05
TRNAU1AP	7.22E-05
TMEM30A	7.21E-05
TOP1P1	7.21E-05
MIR4279	7.21E-05
DHRS1	7.21E-05
B4GAT1	7.21E-05
PPIA	7.21E-05
EID2B	7.21E-05
MLLT10P1	7.21E-05
LOC105370943	7.21E-05
DPY30	7.20E-05
LOC101929109	7.20E-05
FCF1	7.20E-05
LOC105375744	7.20E-05
LOC101926933	7.20E-05
ZNF581	7.20E-05
ARL5B	7.19E-05
YBX1	7.19E-05
MIR4772	7.19E-05
PWARSN	7.19E-05
FASTKD5	7.19E-05
COMMD4	7.19E-05
TNPO2	7.19E-05
ELOA	7.19E-05
NOL7	7.19E-05
HIST1H2BC	7.18E-05
TRIM48	7.18E-05
ZNF888	7.18E-05
BTBD9-AS1	7.18E-05
CSN2	7.18E-05
CNPY3	7.18E-05
RAB11B-AS1	7.18E-05
GPATCH4	7.17E-05
C4orf33	7.17E-05
TAF5	7.17E-05
ANKRD40	7.17E-05
RC3H1	7.16E-05
LPP-AS2	7.16E-05
COA3	7.16E-05
CCDC127	7.16E-05
AQP12A	7.16E-05
MIR5572	7.16E-05
COPRS	7.16E-05
SNORA26	7.16E-05
SNORD116-8	7.15E-05
PSMA2	7.15E-05
TERC	7.15E-05
TOMM40L	7.15E-05
COQ9	7.15E-05
ADPRHL2	7.15E-05
METTL2A	7.15E-05
LOC101929165	7.15E-05
CRELD1	7.15E-05
AMY2B	7.14E-05
LOC102723582	7.14E-05
MIR490	7.14E-05
RPAIN	7.14E-05
LOC105377671	7.14E-05
C7orf73	7.14E-05
TRIM49D2	7.14E-05
C11orf54	7.14E-05
THUMPD3-AS1	7.14E-05
ISCA2	7.14E-05
UBA6-AS1	7.14E-05
LYRM7	7.13E-05
PHAX	7.13E-05
PRKY	7.13E-05
IPW	7.13E-05
DPH7	7.13E-05
MIR18A	7.13E-05
RNF26	7.13E-05
MIIP	7.12E-05
CTSA	7.12E-05
UQCRQ	7.12E-05
CCDC142	7.12E-05
DEFB113	7.11E-05
ELOA-AS1	7.11E-05
UCHL5	7.11E-05
ADIPOR1	7.11E-05
WDR24	7.11E-05
JMJD1C-AS1	7.11E-05
ARL2BP	7.11E-05
AIMP2	7.10E-05
LOC102724552	7.10E-05
UBE2Z	7.10E-05
KIAA0907	7.10E-05
FAM134C	7.10E-05
VPS4A	7.09E-05
EIF3D	7.09E-05
KIF22	7.09E-05
CNOT9	7.09E-05
ELMO3	7.09E-05
FAM86HP	7.09E-05
PEX11B	7.09E-05
FDPS	7.09E-05
MIR3960	7.09E-05
ZNF428	7.09E-05
GANAB	7.08E-05
MIR770	7.08E-05
DOHH	7.08E-05
PBXIP1	7.08E-05
FAM160A2	7.08E-05
MRPL15	7.08E-05
OR5M9	7.08E-05
UBA5	7.08E-05
LOC100287015	7.07E-05
KIAA1524	7.07E-05
CFLAR-AS1	7.07E-05
MIR105-1	7.07E-05
RIDA	7.07E-05
MIR224	7.07E-05
TMCO6	7.07E-05
HYOU1	7.07E-05
BROX	7.06E-05
FPGS	7.06E-05
ALKBH3-AS1	7.06E-05
LOC100507634	7.06E-05
RPS14	7.06E-05
RPL37	7.06E-05
RBM34	7.06E-05
KLHDC2	7.06E-05
POLR2D	7.05E-05
MRI1	7.05E-05
TROVE2	7.05E-05
SVBP	7.05E-05
MIF4GD	7.05E-05
TMED2	7.05E-05
SMARCC2	7.05E-05
UNC50	7.05E-05
ATXN7L3B	7.05E-05
RSRC2	7.05E-05
MIR3914-1	7.04E-05
HDDC3	7.04E-05
HUS1	7.04E-05
LOC101930085	7.04E-05
ROM1	7.04E-05
ZBTB41	7.04E-05
PSMA4	7.04E-05
HERPUD1	7.04E-05
LSM1	7.04E-05
COA5	7.04E-05
CCDC47	7.03E-05
CCT5	7.03E-05
TRAPPC13	7.03E-05
LOC101927178	7.03E-05
RNF139	7.03E-05
NDUFA6	7.03E-05
MTIF2	7.03E-05
AP3M1	7.03E-05
EXTL3-AS1	7.03E-05
IRGQ	7.03E-05
MIR1295B	7.02E-05
MIR466	7.02E-05
LOC150776	7.02E-05
LOC102724890	7.02E-05
BSCL2	7.02E-05
ARHGEF5	7.02E-05
DCAF13	7.02E-05
OSER1	7.01E-05
LOC105376365	7.01E-05
EIF2S1	7.01E-05
PGK2	7.01E-05
GAPDH	7.01E-05
ZSWIM8	7.01E-05
RPS6	7.01E-05
ASUN	7.01E-05
LRRC40	7.01E-05
SRSF2	7.00E-05
IL10RB-AS1	7.00E-05
TBRG1	7.00E-05
BCL2L15	7.00E-05
LIN37	7.00E-05
DENND4B	7.00E-05
ORMDL3	7.00E-05
PEX1	7.00E-05
ESRRA	7.00E-05
GBA	7.00E-05
DDX27	6.99E-05
CCNL1	6.99E-05
DBI	6.99E-05
FAM189B	6.99E-05
TMEM127	6.99E-05
AP2M1	6.98E-05
PDCL3	6.98E-05
FBXO45	6.98E-05
TRMT10A	6.98E-05
TRAPPC2L	6.98E-05
LSM4	6.98E-05
WBP2	6.97E-05
FAM166B	6.97E-05
SMIM19	6.97E-05
CERS2	6.97E-05
CCDC9	6.97E-05
RNF113A	6.97E-05
SIGMAR1	6.97E-05
MIR300	6.97E-05
COX18	6.97E-05
SNAR-G2	6.97E-05
C1orf52	6.96E-05
MBD1	6.96E-05
MRPS10	6.96E-05
RPL23	6.96E-05
TACO1	6.96E-05
LOC105372480	6.96E-05
LYPLAL1	6.96E-05
MLEC	6.96E-05
MIR617	6.95E-05
NEDD8-MDP1	6.95E-05
ACOT1	6.95E-05
CCNB1	6.95E-05
ZNHIT1	6.95E-05
ZNF500	6.95E-05
ESYT1	6.95E-05
MIR4261	6.95E-05
RABEP2	6.95E-05
STRAP	6.95E-05
ECH1	6.95E-05
MIR6718	6.95E-05
RAD1	6.95E-05
CFHR1	6.94E-05
KDELR1	6.94E-05
FAM134A	6.94E-05
COX5B	6.94E-05
CSTF1	6.94E-05
MRPL12	6.94E-05
TMEM167A	6.94E-05
DNAJC14	6.94E-05
UBR5-AS1	6.93E-05
ZCCHC8	6.93E-05
RPL35A	6.93E-05
TMEM254	6.93E-05
LOC101927050	6.93E-05
MUT	6.92E-05
ITFG2	6.92E-05
JMJD6	6.92E-05
DDX19A	6.92E-05
PSRC1	6.92E-05
OR5D14	6.92E-05
BCLAF1	6.92E-05
EXOSC4	6.92E-05
C1orf109	6.91E-05
CLDND2	6.91E-05
MIR4675	6.91E-05
ZSWIM7	6.91E-05
RAB8A	6.91E-05
NUDCD2	6.91E-05
GZF1	6.91E-05
NXF1	6.91E-05
PAM16	6.91E-05
KLRC3	6.91E-05
SCGB2B3P	6.90E-05
MIR4449	6.90E-05
GEMIN7	6.90E-05
THAP9	6.90E-05
NECAP1	6.90E-05
RXRB	6.90E-05
GBP1	6.90E-05
LOC102723692	6.90E-05
TTC5	6.90E-05
CCT2	6.89E-05
EMC4	6.89E-05
UFM1	6.89E-05
RFK	6.89E-05
RPL28	6.89E-05
MIR578	6.89E-05
LOC101928861	6.89E-05
USP5	6.89E-05
TEN1	6.89E-05
TMED5	6.89E-05
NUP43	6.89E-05
C22orf29	6.89E-05
VPS11	6.89E-05
ALDH16A1	6.89E-05
KLRC4	6.88E-05
LOC101929592	6.88E-05
LBHD1	6.88E-05
MRTO4	6.88E-05
OR1C1	6.88E-05
SUMO2	6.88E-05
RPL32	6.88E-05
C6orf229	6.88E-05
POLR2M	6.88E-05
TUT1	6.88E-05
RNASEK-C17orf49	6.88E-05
MAN2C1	6.88E-05
UTP14C	6.88E-05
CENPL	6.87E-05
BYSL	6.87E-05
MIR498	6.87E-05
USP38	6.87E-05
ANKRD23	6.87E-05
LARP7	6.86E-05
MIR325	6.86E-05
OR5M11	6.86E-05
ANAPC11	6.86E-05
DENR	6.86E-05
CDAN1	6.86E-05
FAM96A	6.85E-05
FALEC	6.85E-05
DPP10-AS3	6.85E-05
ZNF799	6.85E-05
SERTAD1	6.85E-05
TATDN3	6.84E-05
LSM5	6.84E-05
SLC25A16	6.84E-05
CHORDC1	6.84E-05
SMARCD1	6.84E-05
TMEM107	6.84E-05
MIR3689E	6.84E-05
MIR4643	6.84E-05
RNF25	6.84E-05
MCL1	6.84E-05
CLK1	6.84E-05
RPP38	6.83E-05
AMDHD2	6.83E-05
GBA2	6.83E-05
SPAG11B	6.83E-05
PP7080	6.83E-05
CNOT11	6.83E-05
RANBP1	6.83E-05
DCK	6.83E-05
PIDD1	6.83E-05
TRIP6	6.83E-05
RPL13AP20	6.82E-05
COQ3	6.82E-05
MIR2861	6.82E-05
PPIL3	6.82E-05
DDX20	6.82E-05
ACTR1B	6.82E-05
PAGR1	6.82E-05
ARMC5	6.82E-05
RCHY1	6.81E-05
MIR4301	6.81E-05
ANP32C	6.81E-05
TMEM14B	6.81E-05
FKRP	6.81E-05
LOC101928402	6.81E-05
RBX1	6.81E-05
MAGI2-AS2	6.81E-05
HMGN3-AS1	6.81E-05
NUDT17	6.80E-05
MPV17L2	6.80E-05
BRPF1	6.80E-05
ZNF668	6.80E-05
RSL24D1	6.80E-05
MCOLN1	6.79E-05
CHAMP1	6.79E-05
DDX55	6.79E-05
TMF1	6.79E-05
MIR4736	6.79E-05
MIR4317	6.79E-05
HDGF	6.78E-05
KRR1	6.78E-05
CAPZA3	6.78E-05
MIR508	6.78E-05
MIR19A	6.78E-05
PEA15	6.78E-05
NUDT13	6.78E-05
BORCS7	6.78E-05
SLC7A5P2	6.78E-05
TRIM39	6.78E-05
LOC102723439	6.78E-05
MED25	6.78E-05
MIR4445	6.78E-05
RAB11B	6.78E-05
GID8	6.77E-05
AMMECR1L	6.77E-05
PSMD12	6.77E-05
SNU13	6.77E-05
DCDC2B	6.77E-05
ARHGDIA	6.77E-05
INAFM1	6.77E-05
CCT4	6.77E-05
LOC101928909	6.77E-05
RPP40	6.77E-05
MED22	6.77E-05
ZNF750	6.77E-05
MED18	6.77E-05
WDR6	6.76E-05
CYP21A2	6.76E-05
TIGD5	6.76E-05
NDUFAB1	6.76E-05
MIR6124	6.76E-05
LOC729867	6.76E-05
BAG6	6.75E-05
CTAGE10P	6.75E-05
PPAN	6.75E-05
LINC00854	6.75E-05
GSTTP1	6.75E-05
OR14A16	6.75E-05
UFL1	6.75E-05
MIR3679	6.75E-05
RBMY1F	6.75E-05
MRPS17	6.75E-05
TTTY18	6.75E-05
YKT6	6.75E-05
HTN3	6.75E-05
ABHD10	6.75E-05
C1orf43	6.74E-05
MIR1228	6.74E-05
PSMA7	6.74E-05
MIR509-1	6.74E-05
MIR509-2	6.74E-05
MIR509-3	6.74E-05
NOL12	6.74E-05
LOC101927143	6.74E-05
C2orf74	6.74E-05
FEM1B	6.74E-05
LOC100419583	6.73E-05
BCL10	6.73E-05
STAG3L4	6.73E-05
USP32P1	6.73E-05
AHSA1	6.73E-05
DNAJC2	6.73E-05
SNORD114-17	6.73E-05
HP09053	6.73E-05
MIR4640	6.72E-05
DR1	6.72E-05
ACAT2	6.72E-05
PLK3	6.72E-05
C16orf59	6.72E-05
GTF2A2	6.72E-05
MIR1272	6.72E-05
MPHOSPH10	6.72E-05
SNX17	6.72E-05
ZBTB39	6.72E-05
BOD1	6.71E-05
KIF1BP	6.71E-05
BLOC1S2	6.71E-05
MIR4256	6.71E-05
GGPS1	6.71E-05
PEX12	6.70E-05
NDUFB5	6.70E-05
LOC105370586	6.70E-05
TOMM20	6.70E-05
TXNDC17	6.70E-05
OGFOD1	6.70E-05
MIR8071-2	6.70E-05
GADD45A	6.70E-05
TRIM23	6.70E-05
TARDBP	6.70E-05
ETFRF1	6.70E-05
DHRS13	6.70E-05
LOC101926948	6.69E-05
MIR4322	6.69E-05
MZT2A	6.69E-05
MIR6848	6.69E-05
HCG11	6.69E-05
GSTT1	6.69E-05
MKKS	6.69E-05
RNASEH1	6.69E-05
ACTR8	6.69E-05
C1orf131	6.68E-05
PXN-AS1	6.68E-05
MGC27345	6.68E-05
CPSF3L	6.68E-05
LOC100287896	6.68E-05
MIR5692B	6.68E-05
RPSA	6.68E-05
SLC5A6	6.68E-05
PCYOX1	6.68E-05
MIR374B	6.68E-05
LOC148696	6.68E-05
OR2T8	6.68E-05
MIR4506	6.67E-05
NIPBL-AS1	6.67E-05
FBXO48	6.67E-05
ATAT1	6.67E-05
BTG1	6.67E-05
LOC105373031	6.67E-05
MRPL44	6.67E-05
ZNF646	6.66E-05
MIR518F	6.66E-05
C3orf38	6.66E-05
MRPL4	6.66E-05
EMD	6.65E-05
NUDT15	6.65E-05
TIMM17A	6.65E-05
DHX16	6.65E-05
TIPARP-AS1	6.65E-05
MIR3689D2	6.65E-05
SDE2	6.65E-05
SLC10A5	6.65E-05
EIF2B1	6.65E-05
SWI5	6.65E-05
UBA3	6.65E-05
SRRT	6.64E-05
NDUFV2-AS1	6.64E-05
ASB9P1	6.64E-05
HCRT	6.64E-05
LOC100506321	6.64E-05
H3F3A	6.64E-05
H3F3AP4	6.64E-05
REP15	6.64E-05
OXA1L	6.63E-05
MAIP1	6.63E-05
FSIP2-AS1	6.63E-05
TNFSF13	6.63E-05
UBE2T	6.63E-05
KIAA1107	6.63E-05
KAT2A	6.63E-05
MIR3178	6.63E-05
FGFR1OP2	6.63E-05
C2orf42	6.62E-05
MIR514B	6.62E-05
PRADC1	6.62E-05
REXO1L2P	6.62E-05
MIR8080	6.62E-05
SDF2	6.62E-05
MIR607	6.62E-05
DTYMK	6.62E-05
RNF41	6.62E-05
MED7	6.61E-05
ATG3	6.61E-05
G3BP2	6.61E-05
DDIT3	6.61E-05
APOPT1	6.61E-05
M6PR	6.61E-05
LOC101927100	6.61E-05
DVL2	6.61E-05
MIR31	6.61E-05
LOC729159	6.61E-05
VPS51	6.61E-05
LZIC	6.61E-05
PSMD7	6.61E-05
RDH14	6.60E-05
NACA	6.60E-05
CDKN2AIPNL	6.60E-05
ECD	6.60E-05
TINF2	6.60E-05
HNRNPUL2	6.60E-05
CDV3	6.60E-05
C5orf15	6.60E-05
EME2	6.60E-05
TRIM52	6.60E-05
PUSL1	6.60E-05
COX17	6.59E-05
ORC6	6.59E-05
ADH5	6.59E-05
FOXRED1	6.59E-05
GDE1	6.59E-05
PWAR5	6.59E-05
LOC102724814	6.59E-05
ADPRM	6.59E-05
C19orf33	6.58E-05
DERL2	6.58E-05
TMEM150A	6.58E-05
SPHK2	6.58E-05
BAP1	6.58E-05
CCT6A	6.57E-05
FBXO30	6.57E-05
MIR6788	6.57E-05
DPH3	6.57E-05
CSE1L-AS1	6.56E-05
ZNF319	6.56E-05
ARPC4	6.56E-05
FUZ	6.56E-05
OST4	6.56E-05
TYRO3P	6.56E-05
CIPC	6.56E-05
MIR4499	6.56E-05
NDUFS6	6.56E-05
TSN	6.55E-05
TCF19	6.55E-05
MRPL17	6.55E-05
DNM3OS	6.55E-05
UTP11	6.54E-05
DKFZP434I0714	6.54E-05
EIF4G1	6.54E-05
SNORD58B	6.54E-05
EIF2B4	6.54E-05
LOC101928105	6.54E-05
MIR216B	6.54E-05
HARS	6.54E-05
TSPYL6	6.54E-05
TIMM22	6.53E-05
BREA2	6.53E-05
LOC106660606	6.53E-05
FCGR1A	6.53E-05
TMED7	6.53E-05
OSTC	6.53E-05
TMEM35B	6.53E-05
BOLA1	6.53E-05
PNKP	6.53E-05
SAPCD1	6.53E-05
CCDC106	6.53E-05
RNF139-AS1	6.53E-05
MIR384	6.53E-05
LOC392196	6.52E-05
SUPT7L	6.52E-05
MPND	6.52E-05
LOC100506691	6.52E-05
SERINC1	6.52E-05
TIMM50	6.52E-05
SNORD115-40	6.51E-05
GJA9	6.51E-05
AGA	6.51E-05
ZNF770	6.51E-05
COPS5	6.51E-05
B4GALT3	6.51E-05
MRPS14	6.51E-05
ALG3	6.51E-05
TOB1	6.51E-05
NCSTN	6.51E-05
PIK3R2	6.51E-05
ECM1	6.51E-05
PPRC1	6.51E-05
SNORD116-24	6.51E-05
NAA20	6.51E-05
ARHGEF39	6.50E-05
COPB1	6.50E-05
ASMTL-AS1	6.49E-05
MPC2	6.49E-05
PPP1R15B	6.49E-05
ECI1	6.49E-05
FAM53C	6.49E-05
ABHD17A	6.49E-05
INTS12	6.49E-05
TRIM65	6.49E-05
RBM12	6.49E-05
MRPL47	6.49E-05
PSMB1	6.49E-05
C22orf39	6.49E-05
MIR4773-2	6.49E-05
NSMCE4A	6.48E-05
SDHAF2	6.48E-05
LOC101929998	6.48E-05
OR8B2	6.48E-05
NDUFS3	6.47E-05
MIR22	6.47E-05
UBA52	6.47E-05
POC1B-GALNT4	6.47E-05
WDR12	6.47E-05
GAS8-AS1	6.47E-05
DCAF16	6.47E-05
GADD45GIP1	6.47E-05
VDAC3	6.47E-05
SNX15	6.47E-05
QPCTL	6.47E-05
RPUSD4	6.46E-05
MIR4536-1	6.46E-05
KRTAP27-1	6.46E-05
HTRA2	6.46E-05
SNORA71D	6.46E-05
MUS81	6.45E-05
PFDN2	6.45E-05
MAPK1IP1L	6.45E-05
GEMIN2	6.44E-05
LOC646471	6.44E-05
ATP5F1	6.44E-05
SPATA24	6.44E-05
INTS5	6.44E-05
LIG4	6.43E-05
GPC5-AS2	6.43E-05
RPL26	6.43E-05
CBY1	6.43E-05
TRAPPC6B	6.43E-05
TMEM44-AS1	6.43E-05
ACTL10	6.43E-05
C6orf1	6.42E-05
RWDD4	6.42E-05
ST7-AS1	6.42E-05
MIR8087	6.42E-05
POLR1C	6.42E-05
MIR6887	6.42E-05
ATP5O	6.42E-05
MOSPD3	6.41E-05
MIR6070	6.41E-05
LOC105371592	6.41E-05
EID1	6.41E-05
PRORY	6.41E-05
METTL14	6.41E-05
RAD9A	6.41E-05
NSA2	6.41E-05
MIR181B2	6.40E-05
HSD3B7	6.40E-05
EEF1G	6.40E-05
AK6	6.40E-05
RBM15B	6.40E-05
SRSF10	6.40E-05
BLZF1	6.40E-05
SNORD116-16	6.39E-05
LSM3	6.39E-05
ULK3	6.39E-05
GPN1	6.39E-05
SRGAP2B	6.39E-05
SRGAP2C	6.39E-05
PTMA	6.39E-05
NEDD8	6.39E-05
MIR516B2	6.39E-05
LOC100132356	6.38E-05
SNORD115-38	6.38E-05
RPL13A	6.38E-05
ABCF3	6.38E-05
TOMM6	6.38E-05
MRPS23	6.38E-05
CUTA	6.38E-05
CNBP	6.38E-05
ATP5S	6.38E-05
TDP2	6.37E-05
MIR3689B	6.37E-05
GATC	6.37E-05
COX4I1	6.37E-05
WASH2P	6.37E-05
TMEM210	6.37E-05
FBXW9	6.37E-05
C7orf43	6.37E-05
LOC101927472	6.37E-05
MIR6842	6.37E-05
RPL10A	6.36E-05
DEFB131	6.36E-05
DRAM2	6.36E-05
LOC101929076	6.36E-05
RAB1B	6.36E-05
MIR5696	6.36E-05
RPL12	6.36E-05
MIR448	6.36E-05
DYRK1B	6.36E-05
ITIH4-AS1	6.35E-05
HPVC1	6.35E-05
DAPK3	6.34E-05
SPCS3	6.34E-05
LOC100287042	6.34E-05
NDUFB9	6.34E-05
MRPL43	6.34E-05
ZNF417	6.34E-05
DCLRE1A	6.33E-05
MAPKAPK5-AS1	6.33E-05
C1orf50	6.33E-05
SLC27A4	6.33E-05
TEFM	6.33E-05
ZBTB26	6.33E-05
MIR4536-2	6.32E-05
MIR4802	6.32E-05
GPN3	6.32E-05
MIR506	6.32E-05
MIR4521	6.32E-05
GNG5	6.32E-05
UBE2M	6.32E-05
MRPS18B	6.32E-05
COX14	6.32E-05
SETSIP	6.31E-05
ATAD3A	6.31E-05
DISC2	6.31E-05
SPAG7	6.31E-05
TPT1	6.31E-05
LOC101927482	6.31E-05
DEFB114	6.31E-05
C8orf59	6.31E-05
DDX56	6.31E-05
TTC9C	6.31E-05
RAB5B	6.31E-05
CBY3	6.30E-05
REXO4	6.30E-05
FTSJ3	6.30E-05
MSTO2P	6.30E-05
NRAS	6.30E-05
TAX1BP3	6.29E-05
TOR1AIP1	6.29E-05
LCAT	6.29E-05
SAMD1	6.29E-05
ZNF691	6.29E-05
LOC100499194	6.29E-05
ZCRB1	6.29E-05
CATSPER2P1	6.28E-05
LOC101927190	6.28E-05
RILP	6.28E-05
FPGT	6.28E-05
DCAF11	6.28E-05
MIR421	6.28E-05
PSMG1	6.28E-05
EAPP	6.28E-05
DDX11	6.27E-05
MYL12B	6.27E-05
KDM4A-AS1	6.27E-05
SPAG8	6.27E-05
MIR7150	6.26E-05
MIR4463	6.26E-05
TOPORS-AS1	6.26E-05
EGLN2	6.26E-05
NDST2	6.26E-05
PHKG1	6.26E-05
MAF1	6.26E-05
ATP6V1G2-DDX39B	6.26E-05
PDAP1	6.26E-05
SNORD115-48	6.26E-05
RANBP2	6.25E-05
YIPF5	6.25E-05
DDOST	6.25E-05
OR10AG1	6.25E-05
HINT1	6.25E-05
MRPL46	6.25E-05
ZNF408	6.25E-05
RHBDD3	6.25E-05
C6orf120	6.24E-05
SRRD	6.24E-05
DCLRE1B	6.24E-05
HSCB	6.24E-05
RPS21	6.24E-05
COQ7	6.23E-05
ACOT8	6.23E-05
MDC1	6.23E-05
BORCS6	6.23E-05
RBM45	6.23E-05
CYB561A3	6.23E-05
TAPBPL	6.23E-05
TIGD6	6.22E-05
ADAMTSL4-AS1	6.22E-05
TOMM40	6.22E-05
ABCE1	6.22E-05
RPL27A	6.21E-05
TRMT1	6.21E-05
MBD6	6.21E-05
MIR198	6.21E-05
CTDNEP1	6.21E-05
C10orf95	6.21E-05
MIR556	6.21E-05
PMS2	6.21E-05
HYAL3	6.20E-05
KIAA1143	6.20E-05
MED20	6.20E-05
PDCD2L	6.20E-05
SMG1P2	6.20E-05
H2AFV	6.20E-05
TNFAIP8L2-SCNM1	6.20E-05
PTPMT1	6.20E-05
OR2T3	6.20E-05
TBP	6.19E-05
PSMC5	6.19E-05
PAXIP1-AS1	6.19E-05
YPEL3	6.19E-05
ELOVL1	6.19E-05
LOC100507387	6.19E-05
HECTD3	6.19E-05
SUMF2	6.18E-05
PLAGL2	6.18E-05
MIR6744	6.18E-05
SNORD115-33	6.18E-05
DYNLL2	6.17E-05
NOLC1	6.17E-05
POLR2E	6.17E-05
MAGEB6	6.17E-05
POLDIP2	6.17E-05
HYAL1	6.17E-05
C1orf56	6.17E-05
MIR548AD	6.17E-05
NDUFV3	6.17E-05
MIR6073	6.17E-05
MRPL45P2	6.17E-05
LOC105375972	6.16E-05
OR2W3	6.16E-05
C12orf73	6.16E-05
RPS11	6.16E-05
SNORD114-16	6.16E-05
XCL2	6.16E-05
MIR20A	6.16E-05
SHC1	6.15E-05
LINC00314	6.15E-05
NOP56	6.15E-05
MIR8085	6.15E-05
OR2T33	6.15E-05
SNHG10	6.15E-05
MIR7850	6.15E-05
TADA3	6.14E-05
PEX26	6.14E-05
RGL2	6.14E-05
SLC35A5	6.14E-05
TCP1	6.14E-05
FAM185A	6.14E-05
DEFB108B	6.14E-05
MIR4490	6.14E-05
NHLRC3	6.13E-05
MIR3935	6.13E-05
MIR519B	6.13E-05
C17orf49	6.13E-05
MORN2	6.13E-05
C10orf62	6.13E-05
SNORD58A	6.13E-05
LOC100506302	6.13E-05
NFKBIL1	6.13E-05
TBX6	6.13E-05
EAF1	6.12E-05
FIS1	6.12E-05
LOC257396	6.12E-05
GPR108	6.12E-05
IMP3	6.12E-05
CITED2	6.12E-05
APBA3	6.12E-05
RBM48	6.12E-05
TMEM19	6.12E-05
SNORD116-12	6.11E-05
LOC101927018	6.11E-05
MTFP1	6.11E-05
ATF5	6.11E-05
TMEM75	6.11E-05
MIR3126	6.11E-05
ZC3H15	6.11E-05
NSUN5	6.11E-05
MIR145	6.10E-05
SLIRP	6.10E-05
MRPL58	6.09E-05
KMT2E-AS1	6.09E-05
HAUS3	6.09E-05
RAB4B	6.09E-05
CCDC84	6.09E-05
LIPT1	6.09E-05
NPRL2	6.09E-05
MIR143	6.09E-05
CXADRP3	6.09E-05
DNAJC3-AS1	6.09E-05
RBM4B	6.09E-05
ZFYVE19	6.08E-05
ZCCHC9	6.08E-05
MIR6810	6.08E-05
SNORD115-42	6.08E-05
C1orf35	6.08E-05
ZNF784	6.08E-05
ABCB6	6.08E-05
PWRN2	6.07E-05
MIR891A	6.07E-05
MIR181A2	6.07E-05
NFKBIA	6.07E-05
MRPL32	6.07E-05
WDR83	6.07E-05
LINC00458	6.07E-05
TBCB	6.06E-05
AUP1	6.06E-05
ARG1	6.06E-05
LOC101927021	6.05E-05
TOR1A	6.05E-05
C16orf86	6.05E-05
ILF2	6.05E-05
PTRH2	6.05E-05
MMACHC	6.05E-05
ARL6IP4	6.05E-05
MRPL40	6.04E-05
LOC105369632	6.04E-05
