gene	DS	TRIAGE_RANK
18410	TRMU	0.000346313	8658
18411	TRNAU1AP	0.000196345	12155
18412	TRNP1	0.010479082	1459
18413	TRNT1	0.000117311	14403
18414	TRO	0.002224484	3240
18415	TROAP	0.0815838	262
18416	TROVE2	0.000247293	10802
18417	TRPA1	0.000271397	10191
18418	TRPC1	0.001272669	4200
18419	TRPC2	2.22e-05	16939
18420	TRPC3	0.093916041	224
18421	TRPC4	0.000237327	11056
18422	TRPC4AP	0.000538287	6566
18423	TRPC5	0.000811969	5270
18424	TRPC6	3.22e-05	16612
18425	TRPC7	0.007015901	1823
18426	TRPM1	0	20151
18427	TRPM2	0.001026234	4666
18428	TRPM3	0.000282182	9939
18429	TRPM4	0.004231857	2361
18430	TRPM5	0.001933659	3461
18431	TRPM6	0.000261415	10459
18432	TRPM7	0.000261026	10469
18433	TRPM8	0.000526708	6639
18434	TRPS1	0.000418605	7605
18435	TRPT1	0.000183955	12520
18436	TRPV1	5.34e-05	15986
18437	TRPV2	0	20152
18438	TRPV3	0.000327695	9006
18439	TRPV4	0.002724374	2927
18440	TRPV5	0.000268668	10270
18441	TRPV6	0.002880089	2857
18442	TRRAP	0.000385703	8031
18443	TRUB1	0.000165165	13061
18444	TRUB2	0.000149821	13496
18445	TRY2P	0	20153
18446	TSACC	0	20154
18447	TSC1	0.000246169	10827
18448	TSC2	0.000279475	10010
18449	TSC22D1	0.001063912	4579
18450	TSC22D2	0.000191586	12295
18451	TSC22D3	0.182673285	95
18452	TSC22D4	0.000256997	10563
18453	TSEN15	0.000594592	6224
18454	TSEN2	0.000298938	9590
18455	TSEN34	0.000151066	13467
18456	TSEN54	0.000300578	9557
18457	TSFM	0.000130569	14060
18458	TSG101	0.000288773	9809
18459	TSGA10	0.000300034	9571
18460	TSGA10IP	0.000129321	14098
18461	TSGA13	5.14e-05	16039
18462	TSHR	5.91e-05	15857
18463	TSHZ1	0.000810505	5275
18464	TSHZ2	0.020082278	954
18465	TSHZ3	0.011760937	1347
18466	TSIX	0	20155
18467	TSKS	0	20156
18468	TSKU	0.002834691	2877
18469	TSLP	0.008484928	1650
18470	TSN	0.000243934	10887
18471	TSNARE1	0.027977317	720
18472	TSNAX	0.000168722	12957
18473	TSNAXIP1	6.44e-05	15734
18474	TSPAN1	3.46e-05	16533
18475	TSPAN10	0.000256596	10573
18476	TSPAN11	0.076509754	279
18477	TSPAN12	0.003472403	2610
18478	TSPAN13	0.001230462	4265
18479	TSPAN14	0.000258133	10534
18480	TSPAN15	0.005369358	2090
18481	TSPAN16	0	20157
18482	TSPAN17	0.001145127	4424
18483	TSPAN18	0.092784587	226
18484	TSPAN19	0.000255891	10588
18485	TSPAN2	0.006607551	1866
18486	TSPAN3	0.000653803	5910
18487	TSPAN31	9.58e-05	14962
18488	TSPAN32	0.002437548	3103
18489	TSPAN33	0.017523271	1027
18490	TSPAN4	0.006454136	1894
18491	TSPAN5	0.001000946	4724
18492	TSPAN7	0.027176889	728
18493	TSPAN8	1.43e-05	17245
18494	TSPAN9	0.07636367	281
18495	TSPEAR	0.202583318	79
18496	TSPEAR-AS1	0.003697819	2529
18497	TSPEAR-AS2	0.000254786	10616
18498	TSPO	0.001052807	4605
18499	TSPO2	7.82e-05	15392
18500	TSPOAP1	0.011586331	1370
18501	TSPOAP1-AS1	0.000621526	6076
18502	TSPY26P	0.00019272	12262
18503	TSPYL1	0.000147089	13580
18504	TSPYL2	0.001200998	4316
18505	TSPYL4	0.000139159	13791
18506	TSPYL5	0	20158
18507	TSPYL6	0	20159
18508	TSR1	0.000182333	12576
18509	TSR2	0.001270709	4205
18510	TSR3	0.000132292	14011
18511	TSSC1	0.001042227	4631
18512	TSSC2	0.000463069	7132
18513	TSSC4	0.00017455	12792
18514	TSSK3	5.86e-05	15874
18515	TSSK4	1.75e-05	17131
18516	TSSK6	0.000109182	14621
18517	TST	0.00049786	6853
18518	TSTA3	0.000226052	11363
18519	TSTD1	0.000234771	11131
18520	TSTD2	0.000340161	8767
18521	TSTD3	0.000103804	14761
18522	TTBK1	0.00752537	1760
18523	TTBK2	0.00033657	8834
18524	TTC1	0.000523408	6670
18525	TTC12	0.001085961	4531
18526	TTC13	0.000589419	6251
18527	TTC14	0.001368369	4061
18528	TTC16	4.03e-05	16346
18529	TTC17	0.000416786	7633
18530	TTC19	0.000248341	10782
18531	TTC21A	6.28e-05	15776
18532	TTC21B	0.000213757	11670
18533	TTC21B-AS1	3.72e-06	17689
18534	TTC22	0.000122499	14271
18535	TTC23	0.000609304	6133
18536	TTC23L	0.000664674	5859
18537	TTC24	0	20160
18538	TTC25	0.000217808	11561
18539	TTC26	0.000153831	13395
18540	TTC27	0.000323119	9095
18541	TTC28	0.040754596	505
18542	TTC28-AS1	0.000462861	7134
18543	TTC29	6.46e-05	15731
18544	TTC3	0.000596945	6209
18545	TTC3-AS1	1.36e-05	17265
18546	TTC30A	0.000378033	8135
18547	TTC30B	0.000165114	13062
18548	TTC31	0.000168512	12962
18549	TTC32	0.000369267	8285
18550	TTC33	0.000139762	13777
18551	TTC34	0.007200825	1800
18552	TTC36	7.44e-05	15467
18553	TTC37	0.000315253	9233
18554	TTC38	0.000319312	9159
18555	TTC39A	0.002319841	3173
18556	TTC39A-AS1	7.29e-05	15510
18557	TTC39B	8.67e-05	15173
18558	TTC39C	0.000834419	5186
18559	TTC39C-AS1	0	20161
18560	TTC3P1	0.000263781	10388
18561	TTC4	1.97e-05	17044
18562	TTC41P	9.43e-06	17442
18563	TTC5	0.000131426	14037
18564	TTC6	0.01259649	1286
18565	TTC7A	0.000210611	11761
18566	TTC7B	0.000784363	5374
18567	TTC8	0.000714853	5634
18568	TTC9	0.00075072	5502
18569	TTC9B	0.000295779	9665
18570	TTC9C	0.000207719	11832
18571	TTF1	0.000191105	12304
18572	TTF2	0.00017262	12838
18573	TTI1	0.000344358	8691
18574	TTI2	0.000225988	11367
18575	TTK	0.000331305	8937
18576	TTL	0.000221989	11452
18577	TTLL1	0.000403434	7795
18578	TTLL10	0	20162
18579	TTLL11	0.001812016	3566
18580	TTLL12	0.00066241	5866
18581	TTLL13P	3.68e-05	16460
18582	TTLL2	2.26e-05	16925
18583	TTLL3	8.63e-05	15184
18584	TTLL4	0.000386034	8025
18585	TTLL5	0.000993771	4742
18586	TTLL6	0.00965351	1538
18587	TTLL7	0.007422737	1774
18588	TTLL9	0.000947906	4865
18589	TTN	0.001712856	3663
18590	TTN-AS1	0.000279308	10013
18591	TTPA	0.000105661	14725
18592	TTPAL	0.000233704	11157
18593	TTR	0.000493937	6887
18594	TTTY10	2.53e-05	16838
18595	TTTY14	0.000135843	13897
18596	TTTY15	0.00011064	14577
18597	TTYH1	0.012506949	1292
18598	TTYH2	0.002008535	3399
18599	TTYH3	0.001352009	4088
18600	TUB	0.039602936	521
18601	TUBA1A	0.000491558	6907
18602	TUBA1B	0.000295617	9670
18603	TUBA1C	0.000681793	5776
18604	TUBA3D	1.13e-05	17363
18605	TUBA3E	7.12e-06	17549
18606	TUBA3FP	0.000159015	13229
18607	TUBA4A	0.000126369	14178
18608	TUBA4B	0.001830505	3549
18609	TUBA8	0	20163
18610	TUBAL3	0.000115262	14464
18611	TUBB	0.0003178	9187
18612	TUBB1	7.7e-05	15409
18613	TUBB2A	0.000523184	6672
18614	TUBB2B	0.031539255	644
18615	TUBB3	0.002086238	3324
18616	TUBB4A	0.000868978	5066
18617	TUBB4B	0.00020458	11911
18618	TUBB6	0.002274798	3203
18619	TUBB8	0	20164
18620	TUBBP5	4.91e-05	16099
18621	TUBD1	0.000133927	13956
18622	TUBE1	0.000181665	12591
18623	TUBG1	0.000154679	13362
18624	TUBG2	0.000407807	7736
18625	TUBGCP2	0.000407903	7734
18626	TUBGCP3	0.00036809	8306
18627	TUBGCP4	0.000147957	13554
18628	TUBGCP5	0.000225039	11385
18629	TUBGCP6	0.000183965	12518
18630	TUFM	0.000218703	11536
18631	TUFT1	0.000384923	8041
18632	TUG1	0.00035452	8528
18633	TULP1	0.000785974	5365
18634	TULP2	2.23e-05	16932
18635	TULP3	0.000290862	9767
18636	TULP4	0.001476991	3933
18637	TUNAR	0.039463103	525
18638	TUSC1	0.000274496	10122
18639	TUSC2	9.88e-05	14886
18640	TUSC3	0.001096365	4508
18641	TUSC5	0	20165
18642	TUSC7	0	20166
18643	TUSC8	0	20167
18644	TUT1	0.000109258	14619
18645	TVP23A	0.000547296	6507
18646	TVP23B	2.86e-05	16739
18647	TVP23C	5.56e-05	15937
18648	TWF1	0.000235012	11120
18649	TWF2	0.00018403	12515
18650	TWIST1	0.365439818	38
18651	TWIST2	0	20168
18652	TWISTNB	0.00040467	7780
18653	TWSG1	0.000528254	6622
18654	TXK	8.1e-05	15326
18655	TXLNA	0.000226084	11362
18656	TXLNB	0.000337488	8818
18657	TXLNG	0.00283655	2876
18658	TXLNGY	6.94e-05	15598
18659	TXN	0.000492843	6897
18660	TXN2	0.000351571	8576
18661	TXNDC11	0.000201564	12001
18662	TXNDC12	0.000288485	9814
18663	TXNDC12-AS1	0	20169
18664	TXNDC15	0.000258144	10533
18665	TXNDC16	0.000288443	9815
18666	TXNDC17	0.000187059	12429
18667	TXNDC2	1.06e-05	17401
18668	TXNDC5	0.000471902	7044
18669	TXNDC8	0	20170
18670	TXNDC9	0.000166497	13009
18671	TXNIP	0.000449697	7274
18672	TXNL1	0.000222096	11449
18673	TXNL4A	0.00074218	5530
18674	TXNL4B	6.62e-05	15696
18675	TXNRD1	0.001129809	4448
18676	TXNRD2	2.22e-05	16940
18677	TXNRD3	0.001524876	3876
18678	TYK2	0.000267436	10302
18679	TYMP	0.012412868	1300
18680	TYMS	0.001934201	3459
18681	TYMSOS	0.000789094	5352
18682	TYR	0	20171
18683	TYRO3	0.001747806	3627
18684	TYRO3P	1.36e-05	17266
18685	TYROBP	0	20172
18686	TYRP1	0	20173
18687	TYSND1	0.000175541	12759
18688	TYW1	0.000180118	12631
18689	TYW1B	0.00010728	14675
18690	TYW3	0.000131009	14046
18691	TYW5	0.000103058	14779
18692	U2AF1	2.96e-05	16699
18693	U2AF1L4	4.55e-05	16187
18694	U2AF2	0.000279617	10006
18695	U2SURP	0.000325245	9043
18696	UACA	0.01994411	958
18697	UAP1	0.000658898	5883
18698	UAP1L1	0.003172536	2720
18699	UBA1	0.001186658	4340
18700	UBA2	0.000272378	10165
18701	UBA3	0.000235915	11094
18702	UBA5	0.000130665	14056
18703	UBA52	0.000372507	8218
18704	UBA6	0.000177355	12702
18705	UBA6-AS1	6.4e-05	15746
18706	UBA7	5.16e-05	16034
18707	UBAC1	0.005272153	2111
18708	UBAC2	0.000601393	6184
18709	UBAC2-AS1	8.12e-05	15322
18710	UBALD1	8.67e-05	15174
18711	UBALD2	0.0001528	13423
18712	UBAP1	0.000359367	8446
18713	UBAP1L	0.000112078	14546
18714	UBAP2	0.000837457	5175
18715	UBAP2L	0.000295005	9685
18716	UBASH3A	0.00099003	4758
18717	UBASH3B	0.000339885	8775
18718	UBB	0.000252242	10687
18719	UBBP4	6.71e-05	15669
18720	UBC	0.000286965	9847
18721	UBE2A	0.000427243	7506
18722	UBE2B	0.000169572	12927
18723	UBE2C	0.000305282	9450
18724	UBE2D1	0.000470663	7056
18725	UBE2D2	0.000461477	7148
18726	UBE2D3	0.000527939	6625
18727	UBE2D4	0.000411476	7688
18728	UBE2E1	0.00063097	6032
18729	UBE2E1-AS1	5.27e-05	16008
18730	UBE2E2	0.003455304	2619
18731	UBE2E3	0.001223256	4279
18732	UBE2F	0.000517961	6710
18733	UBE2F-SCLY	2.88e-05	16732
18734	UBE2G1	0.000380735	8094
18735	UBE2G2	0.001083844	4537
18736	UBE2H	0.000489275	6924
18737	UBE2I	0.001560344	3831
18738	UBE2J1	0.000411075	7694
18739	UBE2J2	0.000223694	11408
18740	UBE2K	0.000247207	10805
18741	UBE2L3	0.000544648	6527
18742	UBE2L6	0.000506592	6793
18743	UBE2M	0.000239879	10984
18744	UBE2MP1	1.89e-05	17080
18745	UBE2N	0.000322526	9106
18746	UBE2O	0.00031867	9172
18747	UBE2Q1	0.00021026	11769
18748	UBE2Q1-AS1	1.57e-05	17189
18749	UBE2Q2	0.000617881	6097
18750	UBE2Q2P1	0.000137948	13822
18751	UBE2Q2P2	2.76e-06	17723
18752	UBE2QL1	0.04519222	468
18753	UBE2R2	0.0003781	8134
18754	UBE2S	0.000534397	6583
18755	UBE2T	0.000258045	10535
18756	UBE2U	0	20174
18757	UBE2V1	9.39e-05	15000
18758	UBE2V2	0.000200683	12031
18759	UBE2W	0.001021224	4679
18760	UBE2Z	0.0002417	10946
18761	UBE3A	0.000309446	9354
18762	UBE3B	0.000298715	9595
18763	UBE3C	0.00039486	7905
18764	UBE3D	0.000462301	7142
18765	UBE4A	0.00043294	7448
18766	UBE4B	0.000319767	9151
18767	UBFD1	0.00024082	10963
18768	UBIAD1	0.000189985	12335
18769	UBL3	0.000291947	9743
18770	UBL4A	0.000938749	4880
18771	UBL5	0.000239651	10993
18772	UBL7	0.000313892	9271
18773	UBL7-AS1	0.000135981	13893
18774	UBLCP1	0.002480504	3079
18775	UBN1	0.000175594	12756
18776	UBN2	0.000221826	11456
18777	UBOX5	0.000210416	11765
18778	UBOX5-AS1	1.68e-05	17154
18779	UBP1	0.000262783	10421
18780	UBQLN1	0.000328083	8995
18781	UBQLN2	0.000691379	5728
18782	UBQLN3	5.39e-05	15977
18783	UBQLN4	0.00019723	12123
18784	UBQLNL	4.31e-05	16274
18785	UBR1	0.000376707	8157
18786	UBR2	0.000375036	8190
18787	UBR3	0.000364937	8351
18788	UBR4	0.002195103	3260
18789	UBR5	0.000399143	7846
18790	UBR5-AS1	7.32e-05	15501
18791	UBR7	0.000216031	11605
18792	UBTD1	0.000791257	5344
18793	UBTD2	0.000319268	9161
18794	UBTF	0.000302911	9505
18795	UBXN1	0.000159678	13203
18796	UBXN10	0.011759169	1348
18797	UBXN10-AS1	0.007513901	1763
18798	UBXN11	0.000533736	6589
18799	UBXN2A	0.000358472	8462
18800	UBXN2B	0.000591633	6239
18801	UBXN4	0.000299188	9581
18802	UBXN6	0.000287825	9826
18803	UBXN7	0.000244016	10886
18804	UBXN7-AS1	3.72e-05	16444
18805	UBXN8	8.14e-05	15319
18806	UCHL1	0.008185786	1678
18807	UCHL3	9.68e-05	14927
18808	UCHL5	9.66e-05	14934
18809	UCK1	0.000243412	10913
18810	UCK2	0.000375251	8186
18811	UCKL1	0.000251436	10713
18812	UCKL1-AS1	9.22e-06	17451
18813	UCMA	0	20175
18814	UCN	0.000192675	12264
18815	UCN2	6.29e-06	17584
18816	UCP1	0	20176
18817	UCP2	0.000105657	14726
18818	UCP3	3.04e-05	16668
18819	UEVLD	0.000139416	13787
18820	UFC1	0.000160491	13186
18821	UFD1L	0.000233594	11165
18822	UFL1	0.000196707	12143
18823	UFM1	0.000251945	10698
18824	UFSP1	0.000440251	7362
18825	UFSP2	0.000338838	8793
18826	UG0898H09	2.12e-05	16973
18827	UGCG	0.00033779	8812
18828	UGDH	0.000211768	11730
18829	UGDH-AS1	0.000114077	14498
18830	UGGT1	0.000377475	8143
18831	UGGT2	0.000821829	5236
18832	UGP2	0.000518342	6708
18833	UGT1A10	0	20177
18834	UGT1A7	0	20178
18835	UGT2A1	0	20179
18836	UGT2A3	0	20180
18837	UGT2B10	0	20181
18838	UGT2B11	1.81e-06	17763
18839	UGT2B28	0	20182
18840	UGT2B4	1.32e-05	17290
18841	UGT2B7	0	20183
18842	UGT3A1	0.000586725	6267
18843	UGT3A2	0.002605803	2990
18844	UGT8	0.000824067	5225
18845	UHMK1	0.000410401	7701
18846	UHRF1	0.000330585	8953
18847	UHRF1BP1	0.000295862	9663
18848	UHRF1BP1L	0.00024508	10861
18849	UHRF2	0.000417527	7620
18850	UIMC1	0.00032424	9066
18851	ULBP1	0.012652059	1282
18852	ULBP2	0.016543458	1070
18853	ULBP3	0.002399536	3124
18854	ULK1	0.000156304	13315
18855	ULK2	0.000860584	5092
18856	ULK3	0.000156805	13303
18857	ULK4	0.000657418	5894
18858	ULK4P3	2.58e-05	16820
18859	UMAD1	0.000281401	9965
18860	UMODL1	0.000572304	6347
18861	UMODL1-AS1	0	20184
18862	UMPS	0.000295722	9668
18863	UNC119	0.000380063	8102
18864	UNC119B	0.00011268	14529
18865	UNC13A	0.005735782	2018
18866	UNC13B	0.001982136	3423
18867	UNC13C	8.28e-05	15278
18868	UNC13D	0.000199989	12049
18869	UNC45A	0.000301213	9539
18870	UNC45B	0.005948091	1987
18871	UNC50	0.000200232	12043
18872	UNC5A	0.017140915	1042
18873	UNC5B	0.081089299	266
18874	UNC5B-AS1	0.006011497	1967
18875	UNC5C	0.017424832	1030
18876	UNC5CL	0.000225857	11369
18877	UNC5D	0.013006593	1254
18878	UNC79	0.012288162	1311
18879	UNC80	0.000878772	5048
18880	UNC93A	0	20185
18881	UNC93B1	0.000549725	6490
18882	UNCX	0.36252627	39
18883	UNG	0.000308001	9381
18884	UNK	0.000131937	14017
18885	UNKL	0.000187386	12414
18886	UNQ6494	0	20186
18887	UOX	0	20187
18888	UPB1	0.001042652	4630
18889	UPF1	0.001046959	4619
18890	UPF2	0.000294002	9702
18891	UPF3A	0.000220068	11496
18892	UPF3B	0.000198853	12086
18893	UPK1A	0.000585208	6279
18894	UPK1A-AS1	0	20188
18895	UPK1B	0.000174826	12778
18896	UPK2	0.000202556	11971
18897	UPK3A	0.001741766	3636
18898	UPK3B	2.17e-05	16959
18899	UPP1	0.000410963	7697
18900	UPP2	5.47e-05	15959
18901	UPRT	0.000629355	6040
18902	UQCC1	0.000930469	4892
18903	UQCC2	0.000345871	8663
18904	UQCC3	5.27e-05	16009
18905	UQCR10	0.000295109	9682
18906	UQCR11	0.000190915	12311
18907	UQCRB	0.001378622	4045
18908	UQCRBP1	5.83e-05	15880
18909	UQCRC1	0.000563884	6391
18910	UQCRC2	0.000463649	7126
18911	UQCRFS1	0.00099563	4734
18912	UQCRH	0.000453533	7233
18913	UQCRHL	0.000159722	13201
18914	UQCRQ	0.000333919	8884
18915	URAD	0	20189
18916	URAHP	5.9e-05	15859
18917	URB1	0.000838706	5171
18918	URB1-AS1	0.000137782	13828
18919	URB2	0.000157705	13269
18920	URGCP	0.000844878	5149
18921	URI1	0.001238778	4255
18922	URM1	0.000475644	7013
18923	UROC1	0.000265168	10352
18924	UROD	0.000231415	11222
18925	UROS	0.000312557	9299
18926	USB1	0.000145373	13637
18927	USE1	0.000119182	14354
18928	USF1	0.000410175	7703
18929	USF2	0.000433445	7439
18930	USF3	0.000149327	13509
18931	USH1C	0.002231418	3233
18932	USH1G	0.00659883	1870
18933	USH2A	0.000499957	6840
18934	USHBP1	6.06e-06	17594
18935	USMG5	0.000263403	10401
18936	USO1	0.000342788	8726
18937	USP1	0.000168926	12950
18938	USP10	0.000382193	8074
18939	USP11	0.020740332	922
18940	USP12	0.000245605	10844
18941	USP12-AS1	0	20190
18942	USP13	0.000508101	6781
18943	USP14	0.000594166	6226
18944	USP15	0.000180414	12625
18945	USP16	0.000192197	12278
18946	USP17L2	1.29e-05	17306
18947	USP17L7	6.86e-06	17563
18948	USP18	0.00027456	10118
18949	USP19	0.000188112	12389
18950	USP2	0.018392621	1002
18951	USP2-AS1	0.014760648	1151
18952	USP20	0.000259456	10501
18953	USP21	8.17e-05	15314
18954	USP22	0.000432402	7453
18955	USP24	0.000394482	7909
18956	USP25	0.000583133	6289
18957	USP26	0	20191
18958	USP27X	0.00068212	5773
18959	USP27X-AS1	0.000368811	8292
18960	USP28	0.000417852	7613
18961	USP29	0	20192
18962	USP3	0.008524775	1645
18963	USP3-AS1	3.99e-05	16357
18964	USP30	0.003043054	2779
18965	USP30-AS1	6.5e-06	17578
18966	USP31	0.001231298	4264
18967	USP32	0.000822909	5229
18968	USP32P1	0	20193
18969	USP32P2	0	20194
18970	USP33	0.000326952	9018
18971	USP34	0.000437524	7402
18972	USP35	0.000334573	8871
18973	USP36	0.000174702	12785
18974	USP37	0.000152135	13437
18975	USP38	0.000146997	13584
18976	USP39	0.000301044	9542
18977	USP4	0.000178172	12678
18978	USP40	0.00023134	11224
18979	USP42	0.00014288	13705
18980	USP43	0.00569238	2028
18981	USP44	0.000348825	8617
18982	USP45	0.000288631	9812
18983	USP46	0.001083476	4538
18984	USP46-AS1	0.000282576	9931
18985	USP47	0.00050195	6827
18986	USP48	0.000408657	7726
18987	USP49	0.00015709	13293
18988	USP5	0.00028173	9956
18989	USP50	1.95e-05	17055
18990	USP51	0.000311153	9325
18991	USP53	0.000304757	9460
18992	USP54	0.000210263	11768
18993	USP6	0.00140269	4028
18994	USP6NL	0.000387732	8000
18995	USP7	0.000544145	6532
18996	USP8	0.000250625	10730
18997	USP9X	0.004691805	2246
18998	USP9Y	0.00011092	14570
18999	USPL1	0.000213185	11690
19000	UST	0.001432521	3985
19001	UST-AS1	0	20195
19002	UTAT33	1.01e-05	17416
19003	UTF1	0	20196
19004	UTP11	0.000185298	12475
19005	UTP14A	0.001034554	4648
19006	UTP14C	9.83e-05	14897
19007	UTP15	9.33e-05	15013
19008	UTP18	0.000243635	10900
19009	UTP20	0.00102514	4669
19010	UTP23	0.000241314	10951
19011	UTP3	7.62e-05	15433
19012	UTP4	0.000255706	10592
19013	UTP6	0.000215683	11612
19014	UTRN	0.000694178	5716
19015	UTS2	9.84e-05	14893
19016	UTS2B	6.08e-05	15826
19017	UTS2R	0.003437462	2622
19018	UTY	0.000123891	14233
19019	UVRAG	0.000908337	4962
19020	UVSSA	0.000122404	14277
19021	UXS1	0.000523967	6666
19022	UXT	0.000626358	6055
19023	UXT-AS1	4.86e-05	16109
19024	VAC14	0.000500933	6835
19025	VAC14-AS1	6.55e-06	17575
19026	VAMP1	0.000160711	13180
19027	VAMP2	0.000108861	14632
19028	VAMP3	0.000371022	8246
19029	VAMP4	9.81e-05	14901
19030	VAMP5	0.000317606	9189
19031	VAMP8	0.002208653	3248
19032	VANGL1	0.000529094	6616
19033	VANGL2	0.003778287	2499
19034	VAPA	0.000460863	7153
19035	VAPB	0.00034867	8621
19036	VARS	0.000179885	12641
19037	VARS2	0.000157465	13280
19038	VASH1	0.005387772	2083
19039	VASH2	0.002106132	3310
19040	VASN	0.0005107	6760
19041	VASP	0.000379904	8104
19042	VAT1	0.00033349	8893
19043	VAT1L	0.015723251	1106
19044	VAV1	6.8e-05	15642
19045	VAV2	0.006548526	1879
19046	VAV3	0.000351368	8580
19047	VAV3-AS1	0	20197
19048	VAX1	0.007416919	1776
19049	VAX2	0	20198
19050	VBP1	0.000908317	4963
19051	VCAM1	0.002071234	3338
19052	VCAN	0.068202065	327
19053	VCAN-AS1	0.000583902	6284
19054	VCL	0.000576577	6321
19055	VCP	0.000340143	8769
19056	VCPIP1	9.94e-05	14870
19057	VCPKMT	5.42e-05	15971
19058	VCX	4.09e-05	16329
19059	VCX3A	2.04e-05	17007
19060	VDAC1	0.001565139	3822
19061	VDAC2	0.000401896	7812
19062	VDAC3	0.00031308	9290
19063	VDR	0.002829245	2878
19064	VEGFA	0.003966457	2450
19065	VEGFB	0.000397071	7875
19066	VEGFC	0.000562117	6405
19067	VEGFD	0.003199562	2706
19068	VENTX	0.015653651	1110
19069	VENTXP7	1.5e-05	17219
19070	VEPH1	0.00017231	12845
19071	VEZF1	0.000177164	12711
19072	VEZT	0.000332161	8914
19073	VGF	0	20199
19074	VGLL1	0.005418929	2077
19075	VGLL2	0.029445525	689
19076	VGLL3	0.000121182	14307
19077	VGLL4	0.000976737	4793
19078	VHL	0.000166113	13024
19079	VIL1	0.000154855	13357
19080	VILL	8.49e-05	15218
19081	VIM	0.003708905	2526
19082	VIM-AS1	2.14e-05	16965
19083	VIPAS39	0.000276938	10067
19084	VIPR1	0.003133284	2738
19085	VIPR1-AS1	2.29e-05	16919
19086	VIPR2	0.007929192	1702
19087	VIT	0.000135083	13919
19088	VKORC1	0.000109468	14614
19089	VKORC1L1	0.000160737	13179
19090	VLDLR	0.002431653	3106
19091	VLDLR-AS1	0.001099213	4500
19092	VMA21	0.001129117	4451
19093	VMAC	8.03e-05	15346
19094	VMO1	0.00259872	3000
19095	VMP1	0.000380904	8093
19096	VN1R1	2.16e-05	16961
19097	VN1R5	0	20200
19098	VNN1	0	20201
19099	VNN2	0	20202
19100	VNN3	1.1e-05	17382
19101	VOPP1	0.000300164	9568
19102	VPREB3	6.72e-05	15665
19103	VPS11	0.000196046	12165
19104	VPS13A	0.000460724	7155
19105	VPS13A-AS1	4.37e-05	16251
19106	VPS13B	0.000429089	7487
19107	VPS13C	0.000724782	5602
19108	VPS13D	0.000854821	5112
19109	VPS16	0.000479371	6979
19110	VPS18	0.000374676	8194
19111	VPS25	0.000343924	8701
19112	VPS26A	0.00019591	12172
19113	VPS26B	0.000305083	9453
19114	VPS28	0.000266424	10325
19115	VPS29	0.00027219	10170
19116	VPS33A	1e-04	14855
19117	VPS33B	0.000165198	13059
19118	VPS35	0.000283972	9898
19119	VPS36	0.000201382	12009
19120	VPS37A	0.000226444	11351
19121	VPS37B	0.007959046	1700
19122	VPS37C	0.000251106	10719
19123	VPS37D	0.005053867	2168
19124	VPS39	0.000267929	10286
19125	VPS41	0.000539176	6564
19126	VPS45	0.000421922	7559
19127	VPS4A	0.000155045	13351
19128	VPS4B	0.000287656	9828
19129	VPS50	0.000330939	8947
19130	VPS51	0.000261849	10448
19131	VPS52	0.000266161	10332
19132	VPS53	0.000325311	9042
19133	VPS54	0.000274481	10123
19134	VPS72	0.0004454	7312
19135	VPS8	0.000583049	6290
19136	VPS9D1	0.000535952	6576
19137	VPS9D1-AS1	7.45e-05	15464
19138	VRK1	0.000838344	5173
19139	VRK2	0.000544168	6531
19140	VRK3	0.00025084	10724
19141	VRTN	0.003513658	2598
19142	VSIG1	0.000307896	9386
19143	VSIG10	0.000161818	13151
19144	VSIG10L	0.000821727	5239
19145	VSIG2	0.018950071	980
19146	VSIG8	0.000806524	5293
