	DIS
TMEM63B	0.00040768
TMEM63C	0.0013838
TMEM64	0.000306365
TMEM65	0.000659957
TMEM67	0.00047897
TMEM68	9.17E-05
TMEM69	0.000156022
TMEM70	0.00023752
TMEM71	0.000511913
TMEM72	0.001289583
TMEM72-AS1	0.000258939
TMEM74	0.000281273
TMEM74B	0.01362127
TMEM75	6.65E-06
TMEM79	6.51E-05
TMEM80	0.00013607
TMEM81	2.01E-05
TMEM82	1.11E-05
TMEM86A	0.000929399
TMEM86B	7.77E-06
TMEM87A	0.000341939
TMEM87B	0.000192823
TMEM88	0.000321383
TMEM88B	0
TMEM89	8.40E-06
TMEM8A	0.000428015
TMEM8B	0.001234883
TMEM8C	0
TMEM9	0.009866531
TMEM91	0.000115229
TMEM92	0.016321101
TMEM92-AS1	0
TMEM94	0.000313854
TMEM95	4.36E-05
TMEM97	0.000735024
TMEM98	0.006548117
TMEM99	0.013464275
TMEM9B	0.000183767
TMEM9B-AS1	0.000117892
TMF1	0.000128914
TMIE	7.26E-05
TMIGD2	0.000282945
TMIGD3	0
TMLHE	0.000202028
TMLHE-AS1	1.01E-07
TMOD1	0.035958755
TMOD2	0.000354475
TMOD3	0.000137293
TMPO	0.00022781
TMPO-AS1	5.51E-05
TMPPE	5.91E-05
TMPRSS11A	5.41E-05
TMPRSS11B	0
TMPRSS11BNL	3.01E-05
TMPRSS11D	9.58E-05
TMPRSS11E	1.76E-05
TMPRSS11F	3.22E-05
TMPRSS11GP	6.16E-05
TMPRSS12	0
TMPRSS13	0.003541449
TMPRSS15	0
TMPRSS2	0.003873024
TMPRSS3	0.00043099
TMPRSS4	0.000902488
TMPRSS4-AS1	0
TMPRSS5	3.62E-05
TMPRSS6	0.006048476
TMPRSS7	3.74E-05
TMPRSS9	0.000279968
TMSB10	0.001122582
TMSB15A	0.017573277
TMSB15B	0.000154064
TMSB4X	0.008748934
TMSB4Y	2.67E-05
TMTC1	0.005288677
TMTC2	0.000553541
TMTC3	0.000217408
TMTC4	0.000634349
TMUB1	0.000362497
TMUB2	0.000119804
TMX1	0.000153553
TMX2	0.000270205
TMX3	0.000187261
TMX4	0.000438985
TNC	0.025525642
TNF	0.000227131
TNFAIP1	0.000177421
TNFAIP2	0.000376197
TNFAIP3	0.000239176
TNFAIP6	1.52E-05
TNFAIP8	0.001871104
TNFAIP8L1	0.000252537
TNFAIP8L2	4.80E-06
TNFAIP8L3	0.007139508
TNFRSF10A	0.000155541
TNFRSF10B	0.000805144
TNFRSF10C	0.014001994
TNFRSF10D	0.001190694
TNFRSF11A	0.008259692
TNFRSF11B	0.000352331
TNFRSF12A	0.00380005
TNFRSF13B	0
TNFRSF13C	0.00423181
TNFRSF14	7.62E-05
TNFRSF18	0.001059237
TNFRSF19	0.033595126
TNFRSF1A	0.000263136
TNFRSF1B	0.000321693
TNFRSF21	0.002721087
TNFRSF25	0.000636033
TNFRSF4	0
TNFRSF8	0.000708377
TNFRSF9	0
TNFSF10	6.66E-06
TNFSF11	0
TNFSF12	0.000122216
TNFSF13	2.66E-05
TNFSF13B	3.78E-05
TNFSF14	0
TNFSF15	0.000194174
TNFSF18	1.13E-05
TNFSF4	0.00025848
TNFSF8	0
TNFSF9	0.000280542
TNIK	0.0022255
TNIP1	0.000677513
TNIP2	0.000333879
TNIP3	3.70E-05
TNK1	0.000596568
TNK2	0.000408431
TNKS	0.000336287
TNKS1BP1	0.000353264
TNKS2	0.000275909
TNKS2-AS1	0.000354214
TNMD	0.007111206
TNN	0
TNNC1	0.000713354
TNNC2	0.000702659
TNNI1	0.058908367
TNNI2	0.003709712
TNNI3	0.056348582
TNNI3K	0.000147973
TNNT1	0.094159603
TNNT2	0.182792815
TNNT3	0.004328541
TNP2	4.04E-05
TNPO1	0.000604632
TNPO2	0.00019681
TNPO3	0.000649345
TNR	0.001228035
TNRC18	0.022839967
TNRC18P1	1.53E-05
TNRC6A	0.000299168
TNRC6B	0.000865394
TNRC6C	0.000137794
TNRC6C-AS1	0.00010899
TNS1	0.002394345
TNS2	0.000290018
TNS3	0.008041036
TNS4	2.80E-05
TNXB	0.007440167
TOB1	0.000167993
TOB1-AS1	4.97E-05
TOB2	0.000203836
TOB2P1	0.088872297
TOE1	8.07E-05
TOLLIP	0.000435833
TOLLIP-AS1	0.000156157
TOM1	0.00059876
TOM1L1	0.001470754
TOM1L2	0.000465556
TOMM20	0.000299206
TOMM20L	4.65E-05
TOMM22	0.000336446
TOMM34	0.000520444
TOMM40	0.000245469
TOMM40L	0.000161623
TOMM5	0.000157088
TOMM7	0.001293465
TOMM70	0.000302951
TONSL	0.000148309
TONSL-AS1	1.29E-05
TOP1	0.000681683
TOP1MT	0.002138249
TOP2A	0.000680475
TOP2B	0.000333678
TOP3A	0.000245879
TOP3B	0.000251712
TOPAZ1	3.29E-05
TOPBP1	0.000245224
TOPORS	0.000130316
TOPORS-AS1	4.73E-05
TOR1A	0.000177731
TOR1AIP1	0.000126816
TOR1AIP2	0.000184945
TOR1B	8.79E-05
TOR2A	0.000188805
TOR3A	0.000169871
TOR4A	0.004337946
TOX	0.000930305
TOX2	0.009857701
TOX3	0.000386775
TOX4	0.000173076
TP53	0.000163194
TP53AIP1	0
TP53BP1	0.000622354
TP53BP2	0.00041722
TP53I11	0.001901363
TP53I13	0.000725443
TP53I3	0.000128392
TP53INP1	0.000319298
TP53INP2	0.000435061
TP53RK	0.000127616
TP53TG1	0.000198199
TP53TG5	2.10E-05
TP63	0.003611603
TP73	0.02801074
TPBG	0.002680902
TPBGL	0
TPCN1	0.000216945
TPCN2	0.000322631
TPD52	0.000321081
TPD52L1	0.003389649
TPD52L2	0.000341167
TPD52L3	2.63E-05
TPGS1	0.000668852
TPGS2	0.000307062
TPH1	1.47E-05
TPH2	0
TPI1	0.000315746
TPI1P2	8.29E-05
TPI1P3	0.000129227
TPK1	0.000373656
TPM1	0.038367898
TPM2	0.000629503
TPM3	0.001277201
TPM3P9	0.000118268
TPM4	0.00131516
TPMT	0.000213514
TPO	0.00217479
TPP1	7.42E-05
TPP2	0.000369427
TPPP	0.000717857
TPPP2	9.70E-05
TPPP3	0.008919557
TPR	0.000265461
TPRA1	0.00031426
TPRG1	7.43E-05
TPRG1-AS1	0
TPRG1L	0.000212831
TPRKB	0.000435701
TPRN	0.000277522
TPRXL	7.36E-05
TPSD1	0.001684409
TPSG1	0.000202057
TPST1	0.002159423
TPST2	0.000498143
TPT1	0.000324358
TPT1-AS1	0.000154349
TPTE2	0
TPTE2P1	0.000759611
TPTE2P3	0
TPTE2P5	0
TPTEP1	6.41E-05
TPX2	0.000645403
TRA2A	0.000226256
TRA2B	0.000311114
TRABD	0.000954878
TRABD2A	0.000622438
TRABD2B	0.003588744
TRADD	0.003780465
TRAF1	0.00033161
TRAF2	0.000185185
TRAF3	0.000668216
TRAF3IP1	0.000245662
TRAF3IP2	0.000193726
TRAF3IP2-AS1	0.000147881
TRAF3IP3	0.000207936
TRAF4	0.000257718
TRAF5	0.000139143
TRAF6	0.000372155
TRAF7	0.000388658
TRAFD1	0.000287087
TRAIP	0.000579481
TRAK1	0.000347239
TRAK2	0.000288071
TRAM1	0.000324091
TRAM1L1	0.000166467
TRAM2	0.000263727
TRAM2-AS1	0.000187815
TRANK1	0.000327046
TRAP1	0.000456638
TRAPPC1	0.000703401
TRAPPC10	0.000207698
TRAPPC11	0.000286099
TRAPPC12	0.000368989
TRAPPC13	0.000137333
TRAPPC2	0.000259931
TRAPPC2B	7.29E-05
TRAPPC2L	0.000259612
TRAPPC3	0.000421704
TRAPPC3L	0
TRAPPC4	0.000157766
TRAPPC5	0.000818195
TRAPPC6A	0.000657703
TRAPPC6B	0.000137978
TRAPPC8	0.000313426
TRAPPC9	0.001255956
TRDMT1	0.000132787
TRDN	0.00155867
TREH	4.25E-05
TREM1	0.000201914
TREM2	0
TREML1	2.98E-05
TREML2	0
TREML4	0
TRERF1	0.00042031
TREX2	0
TRG-AS1	4.83E-05
TRH	0.25122944
TRHDE	0
TRHDE-AS1	3.31E-05
TRHR	4.62E-05
TRIAP1	0.000157801
TRIB1	0.000438368
TRIB2	0.001934033
TRIB3	0.000436042
TRIL	0.007276625
TRIM10	0.00029706
TRIM11	0.000343986
TRIM13	0.000313725
TRIM14	0.000146332
TRIM15	0
TRIM16	0.000204252
TRIM16L	5.53E-05
TRIM17	0.011410505
TRIM2	0.00673818
TRIM21	0.000185161
TRIM22	1.31E-05
TRIM23	0.0001527
TRIM24	0.000532378
TRIM25	0.000406293
TRIM26	0.000252363
TRIM27	0.000383938
TRIM28	0.000445212
TRIM29	0.001719842
TRIM3	0.000188817
TRIM31	0
TRIM32	0.00020879
TRIM33	0.000431815
TRIM35	0.000172904
TRIM36	0.032496673
TRIM37	0.000383269
TRIM38	3.53E-05
TRIM39	6.84E-05
TRIM4	4.70E-06
TRIM41	0.0008626
TRIM42	3.39E-05
TRIM44	0.004553821
TRIM45	0.000753873
TRIM46	0.000150811
TRIM47	0.000226815
TRIM5	0.000155201
TRIM50	0
TRIM51	0
TRIM52	9.99E-05
TRIM52-AS1	0.000228477
TRIM54	0.026865185
TRIM55	0.040962362
TRIM56	8.21E-05
TRIM58	0.000582257
TRIM59	0.000344867
TRIM6	7.24E-05
TRIM60	0
TRIM61	0.000466128
TRIM62	0.001087882
TRIM63	0.148649361
TRIM65	0.000210676
TRIM66	7.66E-05
TRIM67	0.01163036
TRIM68	0.000184926
TRIM69	0.000801385
TRIM7	0.003116553
TRIM71	0.066700884
TRIM72	0.000374814
TRIM73	9.73E-07
TRIM74	0
TRIM8	0.000291376
TRIM9	0.003810749
TRIML1	2.96E-05
TRIML2	7.59E-06
TRIO	0.002327207
TRIOBP	0.003974099
TRIP10	0.000348937
TRIP11	0.000155066
TRIP12	0.000398179
TRIP13	0.000320713
TRIP4	0.000221868
TRIP6	0.000220301
TRIQK	0.000283558
TRIT1	0.001082298
TRMO	0.000245317
TRMT1	0.000154145
TRMT10A	6.03E-05
TRMT10B	0.000128243
TRMT10C	0.00115186
TRMT11	0.000259771
TRMT112	0.000195919
TRMT12	0.000417256
TRMT13	7.84E-05
TRMT1L	0.000170652
TRMT2A	0.000132712
TRMT2B	0.000437221
TRMT44	0.000145246
TRMT5	9.15E-05
TRMT6	0.000115776
TRMT61A	0.000184137
TRMT61B	0.000655905
TRMU	0.000346313
TRNAU1AP	0.000196345
TRNP1	0.010479082
TRNT1	0.000117311
TRO	0.002224484
TROAP	0.0815838
TROVE2	0.000247293
TRPA1	0.000271397
TRPC1	0.001272669
TRPC2	2.22E-05
TRPC3	0.093916041
TRPC4	0.000237327
TRPC4AP	0.000538287
TRPC5	0.000811969
TRPC6	3.22E-05
TRPC7	0.007015901
TRPM1	0
TRPM2	0.001026234
TRPM3	0.000282182
TRPM4	0.004231857
TRPM5	0.001933659
TRPM6	0.000261415
TRPM7	0.000261026
TRPM8	0.000526708
TRPS1	0.000418605
TRPT1	0.000183955
TRPV1	5.34E-05
TRPV2	0
TRPV3	0.000327695
TRPV4	0.002724374
TRPV5	0.000268668
TRPV6	0.002880089
TRRAP	0.000385703
TRUB1	0.000165165
TRUB2	0.000149821
TRY2P	0
TSACC	0
TSC1	0.000246169
TSC2	0.000279475
TSC22D1	0.001063912
TSC22D2	0.000191586
TSC22D3	0.182673285
TSC22D4	0.000256997
TSEN15	0.000594592
TSEN2	0.000298938
TSEN34	0.000151066
TSEN54	0.000300578
TSFM	0.000130569
TSG101	0.000288773
TSGA10	0.000300034
TSGA10IP	0.000129321
TSGA13	5.14E-05
TSHR	5.91E-05
TSHZ1	0.000810505
TSHZ2	0.020082278
TSHZ3	0.011760937
TSIX	0
TSKS	0
TSKU	0.002834691
TSLP	0.008484928
TSN	0.000243934
TSNARE1	0.027977317
TSNAX	0.000168722
TSNAXIP1	6.44E-05
TSPAN1	3.46E-05
TSPAN10	0.000256596
TSPAN11	0.076509754
TSPAN12	0.003472403
TSPAN13	0.001230462
TSPAN14	0.000258133
TSPAN15	0.005369358
TSPAN16	0
TSPAN17	0.001145127
TSPAN18	0.092784587
TSPAN19	0.000255891
TSPAN2	0.006607551
TSPAN3	0.000653803
TSPAN31	9.58E-05
TSPAN32	0.002437548
TSPAN33	0.017523271
TSPAN4	0.006454136
TSPAN5	0.001000946
TSPAN7	0.027176889
TSPAN8	1.43E-05
TSPAN9	0.07636367
TSPEAR	0.202583318
TSPEAR-AS1	0.003697819
TSPEAR-AS2	0.000254786
TSPO	0.001052807
TSPO2	7.82E-05
TSPOAP1	0.011586331
TSPOAP1-AS1	0.000621526
TSPY26P	0.00019272
TSPYL1	0.000147089
TSPYL2	0.001200998
TSPYL4	0.000139159
TSPYL5	0
TSPYL6	0
TSR1	0.000182333
TSR2	0.001270709
TSR3	0.000132292
TSSC1	0.001042227
TSSC2	0.000463069
TSSC4	0.00017455
TSSK3	5.86E-05
TSSK4	1.75E-05
TSSK6	0.000109182
TST	0.00049786
TSTA3	0.000226052
TSTD1	0.000234771
TSTD2	0.000340161
TSTD3	0.000103804
TTBK1	0.00752537
TTBK2	0.00033657
TTC1	0.000523408
TTC12	0.001085961
TTC13	0.000589419
TTC14	0.001368369
TTC16	4.03E-05
TTC17	0.000416786
TTC19	0.000248341
TTC21A	6.28E-05
TTC21B	0.000213757
TTC21B-AS1	3.72E-06
TTC22	0.000122499
TTC23	0.000609304
TTC23L	0.000664674
TTC24	0
TTC25	0.000217808
TTC26	0.000153831
TTC27	0.000323119
TTC28	0.040754596
TTC28-AS1	0.000462861
TTC29	6.46E-05
TTC3	0.000596945
TTC3-AS1	1.36E-05
TTC30A	0.000378033
TTC30B	0.000165114
TTC31	0.000168512
TTC32	0.000369267
TTC33	0.000139762
TTC34	0.007200825
TTC36	7.44E-05
TTC37	0.000315253
TTC38	0.000319312
TTC39A	0.002319841
TTC39A-AS1	7.29E-05
TTC39B	8.67E-05
TTC39C	0.000834419
TTC39C-AS1	0
TTC3P1	0.000263781
TTC4	1.97E-05
TTC41P	9.43E-06
TTC5	0.000131426
TTC6	0.01259649
TTC7A	0.000210611
TTC7B	0.000784363
TTC8	0.000714853
TTC9	0.00075072
TTC9B	0.000295779
TTC9C	0.000207719
TTF1	0.000191105
TTF2	0.00017262
TTI1	0.000344358
TTI2	0.000225988
TTK	0.000331305
TTL	0.000221989
TTLL1	0.000403434
TTLL10	0
TTLL11	0.001812016
TTLL12	0.00066241
TTLL13P	3.68E-05
TTLL2	2.26E-05
TTLL3	8.63E-05
TTLL4	0.000386034
TTLL5	0.000993771
TTLL6	0.00965351
TTLL7	0.007422737
TTLL9	0.000947906
TTN	0.001712856
TTN-AS1	0.000279308
TTPA	0.000105661
TTPAL	0.000233704
TTR	0.000493937
TTTY10	2.53E-05
TTTY14	0.000135843
TTTY15	0.00011064
TTYH1	0.012506949
TTYH2	0.002008535
TTYH3	0.001352009
TUB	0.039602936
TUBA1A	0.000491558
TUBA1B	0.000295617
TUBA1C	0.000681793
TUBA3D	1.13E-05
TUBA3E	7.12E-06
TUBA3FP	0.000159015
TUBA4A	0.000126369
TUBA4B	0.001830505
TUBA8	0
TUBAL3	0.000115262
TUBB	0.0003178
TUBB1	7.70E-05
TUBB2A	0.000523184
TUBB2B	0.031539255
TUBB3	0.002086238
TUBB4A	0.000868978
TUBB4B	0.00020458
TUBB6	0.002274798
TUBB8	0
TUBBP5	4.91E-05
TUBD1	0.000133927
TUBE1	0.000181665
TUBG1	0.000154679
TUBG2	0.000407807
TUBGCP2	0.000407903
TUBGCP3	0.00036809
TUBGCP4	0.000147957
TUBGCP5	0.000225039
TUBGCP6	0.000183965
TUFM	0.000218703
TUFT1	0.000384923
TUG1	0.00035452
TULP1	0.000785974
TULP2	2.23E-05
TULP3	0.000290862
TULP4	0.001476991
TUNAR	0.039463103
TUSC1	0.000274496
TUSC2	9.88E-05
TUSC3	0.001096365
TUSC5	0
TUSC7	0
TUSC8	0
TUT1	0.000109258
TVP23A	0.000547296
TVP23B	2.86E-05
TVP23C	5.56E-05
TWF1	0.000235012
TWF2	0.00018403
TWIST1	0.365439818
TWIST2	0
TWISTNB	0.00040467
TWSG1	0.000528254
TXK	8.10E-05
TXLNA	0.000226084
TXLNB	0.000337488
TXLNG	0.00283655
TXLNGY	6.94E-05
TXN	0.000492843
TXN2	0.000351571
TXNDC11	0.000201564
TXNDC12	0.000288485
TXNDC12-AS1	0
TXNDC15	0.000258144
TXNDC16	0.000288443
TXNDC17	0.000187059
TXNDC2	1.06E-05
TXNDC5	0.000471902
TXNDC8	0
TXNDC9	0.000166497
TXNIP	0.000449697
TXNL1	0.000222096
TXNL4A	0.00074218
TXNL4B	6.62E-05
TXNRD1	0.001129809
TXNRD2	2.22E-05
TXNRD3	0.001524876
TYK2	0.000267436
TYMP	0.012412868
TYMS	0.001934201
TYMSOS	0.000789094
TYR	0
TYRO3	0.001747806
TYRO3P	1.36E-05
TYROBP	0
TYRP1	0
TYSND1	0.000175541
TYW1	0.000180118
TYW1B	0.00010728
TYW3	0.000131009
TYW5	0.000103058
U2AF1	2.96E-05
U2AF1L4	4.55E-05
U2AF2	0.000279617
U2SURP	0.000325245
UACA	0.01994411
UAP1	0.000658898
UAP1L1	0.003172536
UBA1	0.001186658
UBA2	0.000272378
UBA3	0.000235915
UBA5	0.000130665
UBA52	0.000372507
UBA6	0.000177355
UBA6-AS1	6.40E-05
UBA7	5.16E-05
UBAC1	0.005272153
UBAC2	0.000601393
UBAC2-AS1	8.12E-05
UBALD1	8.67E-05
UBALD2	0.0001528
UBAP1	0.000359367
UBAP1L	0.000112078
UBAP2	0.000837457
UBAP2L	0.000295005
UBASH3A	0.00099003
UBASH3B	0.000339885
UBB	0.000252242
UBBP4	6.71E-05
UBC	0.000286965
UBE2A	0.000427243
UBE2B	0.000169572
UBE2C	0.000305282
UBE2D1	0.000470663
UBE2D2	0.000461477
UBE2D3	0.000527939
UBE2D4	0.000411476
UBE2E1	0.00063097
UBE2E1-AS1	5.27E-05
UBE2E2	0.003455304
UBE2E3	0.001223256
UBE2F	0.000517961
UBE2F-SCLY	2.88E-05
UBE2G1	0.000380735
UBE2G2	0.001083844
UBE2H	0.000489275
UBE2I	0.001560344
UBE2J1	0.000411075
UBE2J2	0.000223694
UBE2K	0.000247207
UBE2L3	0.000544648
UBE2L6	0.000506592
UBE2M	0.000239879
UBE2MP1	1.89E-05
UBE2N	0.000322526
UBE2O	0.00031867
UBE2Q1	0.00021026
UBE2Q1-AS1	1.57E-05
UBE2Q2	0.000617881
UBE2Q2P1	0.000137948
UBE2Q2P2	2.76E-06
UBE2QL1	0.04519222
UBE2R2	0.0003781
UBE2S	0.000534397
UBE2T	0.000258045
UBE2U	0
UBE2V1	9.39E-05
UBE2V2	0.000200683
UBE2W	0.001021224
UBE2Z	0.0002417
UBE3A	0.000309446
UBE3B	0.000298715
UBE3C	0.00039486
UBE3D	0.000462301
UBE4A	0.00043294
UBE4B	0.000319767
UBFD1	0.00024082
UBIAD1	0.000189985
UBL3	0.000291947
UBL4A	0.000938749
UBL5	0.000239651
UBL7	0.000313892
UBL7-AS1	0.000135981
UBLCP1	0.002480504
UBN1	0.000175594
UBN2	0.000221826
UBOX5	0.000210416
UBOX5-AS1	1.68E-05
UBP1	0.000262783
UBQLN1	0.000328083
UBQLN2	0.000691379
UBQLN3	5.39E-05
UBQLN4	0.00019723
UBQLNL	4.31E-05
UBR1	0.000376707
UBR2	0.000375036
UBR3	0.000364937
UBR4	0.002195103
UBR5	0.000399143
UBR5-AS1	7.32E-05
UBR7	0.000216031
UBTD1	0.000791257
UBTD2	0.000319268
UBTF	0.000302911
UBXN1	0.000159678
UBXN10	0.011759169
UBXN10-AS1	0.007513901
UBXN11	0.000533736
UBXN2A	0.000358472
UBXN2B	0.000591633
UBXN4	0.000299188
UBXN6	0.000287825
UBXN7	0.000244016
UBXN7-AS1	3.72E-05
UBXN8	8.14E-05
UCHL1	0.008185786
UCHL3	9.68E-05
UCHL5	9.66E-05
UCK1	0.000243412
UCK2	0.000375251
UCKL1	0.000251436
UCKL1-AS1	9.22E-06
UCMA	0
UCN	0.000192675
UCN2	6.29E-06
UCP1	0
UCP2	0.000105657
UCP3	3.04E-05
UEVLD	0.000139416
UFC1	0.000160491
UFD1L	0.000233594
UFL1	0.000196707
UFM1	0.000251945
UFSP1	0.000440251
UFSP2	0.000338838
UG0898H09	2.12E-05
UGCG	0.00033779
UGDH	0.000211768
UGDH-AS1	0.000114077
UGGT1	0.000377475
UGGT2	0.000821829
UGP2	0.000518342
UGT1A10	0
UGT1A7	0
UGT2A1	0
UGT2A3	0
UGT2B10	0
UGT2B11	1.81E-06
UGT2B28	0
UGT2B4	1.32E-05
UGT2B7	0
UGT3A1	0.000586725
UGT3A2	0.002605803
UGT8	0.000824067
UHMK1	0.000410401
UHRF1	0.000330585
UHRF1BP1	0.000295862
UHRF1BP1L	0.00024508
UHRF2	0.000417527
UIMC1	0.00032424
ULBP1	0.012652059
ULBP2	0.016543458
ULBP3	0.002399536
ULK1	0.000156304
ULK2	0.000860584
ULK3	0.000156805
ULK4	0.000657418
ULK4P3	2.58E-05
UMAD1	0.000281401
UMODL1	0.000572304
UMODL1-AS1	0
UMPS	0.000295722
UNC119	0.000380063
UNC119B	0.00011268
UNC13A	0.005735782
UNC13B	0.001982136
UNC13C	8.28E-05
UNC13D	0.000199989
UNC45A	0.000301213
UNC45B	0.005948091
UNC50	0.000200232
UNC5A	0.017140915
UNC5B	0.081089299
UNC5B-AS1	0.006011497
UNC5C	0.017424832
UNC5CL	0.000225857
UNC5D	0.013006593
UNC79	0.012288162
UNC80	0.000878772
UNC93A	0
UNC93B1	0.000549725
UNCX	0.36252627
UNG	0.000308001
UNK	0.000131937
UNKL	0.000187386
UNQ6494	0
UOX	0
UPB1	0.001042652
UPF1	0.001046959
UPF2	0.000294002
UPF3A	0.000220068
UPF3B	0.000198853
UPK1A	0.000585208
UPK1A-AS1	0
UPK1B	0.000174826
UPK2	0.000202556
UPK3A	0.001741766
UPK3B	2.17E-05
UPP1	0.000410963
UPP2	5.47E-05
UPRT	0.000629355
UQCC1	0.000930469
UQCC2	0.000345871
UQCC3	5.27E-05
UQCR10	0.000295109
UQCR11	0.000190915
UQCRB	0.001378622
UQCRBP1	5.83E-05
UQCRC1	0.000563884
UQCRC2	0.000463649
UQCRFS1	0.00099563
UQCRH	0.000453533
UQCRHL	0.000159722
UQCRQ	0.000333919
URAD	0
URAHP	5.90E-05
URB1	0.000838706
URB1-AS1	0.000137782
URB2	0.000157705
URGCP	0.000844878
URI1	0.001238778
URM1	0.000475644
UROC1	0.000265168
UROD	0.000231415
UROS	0.000312557
USB1	0.000145373
USE1	0.000119182
USF1	0.000410175
USF2	0.000433445
USF3	0.000149327
USH1C	0.002231418
USH1G	0.00659883
USH2A	0.000499957
USHBP1	6.06E-06
USMG5	0.000263403
USO1	0.000342788
USP1	0.000168926
USP10	0.000382193
USP11	0.020740332
USP12	0.000245605
USP12-AS1	0
USP13	0.000508101
USP14	0.000594166
USP15	0.000180414
USP16	0.000192197
USP17L2	1.29E-05
USP17L7	6.86E-06
USP18	0.00027456
USP19	0.000188112
USP2	0.018392621
USP2-AS1	0.014760648
USP20	0.000259456
USP21	8.17E-05
USP22	0.000432402
USP24	0.000394482
USP25	0.000583133
USP26	0
USP27X	0.00068212
USP27X-AS1	0.000368811
USP28	0.000417852
USP29	0
USP3	0.008524775
USP3-AS1	3.99E-05
USP30	0.003043054
USP30-AS1	6.50E-06
USP31	0.001231298
USP32	0.000822909
USP32P1	0
USP32P2	0
USP33	0.000326952
USP34	0.000437524
USP35	0.000334573
USP36	0.000174702
USP37	0.000152135
USP38	0.000146997
USP39	0.000301044
USP4	0.000178172
USP40	0.00023134
USP42	0.00014288
USP43	0.00569238
USP44	0.000348825
USP45	0.000288631
USP46	0.001083476
USP46-AS1	0.000282576
USP47	0.00050195
USP48	0.000408657
USP49	0.00015709
USP5	0.00028173
USP50	1.95E-05
USP51	0.000311153
USP53	0.000304757
USP54	0.000210263
USP6	0.00140269
USP6NL	0.000387732
USP7	0.000544145
USP8	0.000250625
USP9X	0.004691805
USP9Y	0.00011092
USPL1	0.000213185
UST	0.001432521
UST-AS1	0
UTAT33	1.01E-05
UTF1	0
UTP11	0.000185298
UTP14A	0.001034554
UTP14C	9.83E-05
UTP15	9.33E-05
UTP18	0.000243635
UTP20	0.00102514
UTP23	0.000241314
UTP3	7.62E-05
UTP4	0.000255706
UTP6	0.000215683
UTRN	0.000694178
UTS2	9.84E-05
UTS2B	6.08E-05
UTS2R	0.003437462
UTY	0.000123891
UVRAG	0.000908337
UVSSA	0.000122404
UXS1	0.000523967
UXT	0.000626358
UXT-AS1	4.86E-05
VAC14	0.000500933
VAC14-AS1	6.55E-06
VAMP1	0.000160711
VAMP2	0.000108861
VAMP3	0.000371022
VAMP4	9.81E-05
VAMP5	0.000317606
VAMP8	0.002208653
VANGL1	0.000529094
VANGL2	0.003778287
VAPA	0.000460863
VAPB	0.00034867
VARS	0.000179885
VARS2	0.000157465
VASH1	0.005387772
VASH2	0.002106132
VASN	0.0005107
VASP	0.000379904
VAT1	0.00033349
VAT1L	0.015723251
VAV1	6.80E-05
VAV2	0.006548526
VAV3	0.000351368
VAV3-AS1	0
VAX1	0.007416919
VAX2	0
VBP1	0.000908317
VCAM1	0.002071234
VCAN	0.068202065
VCAN-AS1	0.000583902
VCL	0.000576577
VCP	0.000340143
VCPIP1	9.94E-05
VCPKMT	5.42E-05
VCX	4.09E-05
VCX3A	2.04E-05
VDAC1	0.001565139
VDAC2	0.000401896
VDAC3	0.00031308
VDR	0.002829245
VEGFA	0.003966457
VEGFB	0.000397071
VEGFC	0.000562117
VEGFD	0.003199562
VENTX	0.015653651
VENTXP7	1.50E-05
VEPH1	0.00017231
VEZF1	0.000177164
VEZT	0.000332161
VGF	0
VGLL1	0.005418929
VGLL2	0.029445525
VGLL3	0.000121182
VGLL4	0.000976737
VHL	0.000166113
VIL1	0.000154855
VILL	8.49E-05
VIM	0.003708905
VIM-AS1	2.14E-05
VIPAS39	0.000276938
VIPR1	0.003133284
VIPR1-AS1	2.29E-05
VIPR2	0.007929192
VIT	0.000135083
VKORC1	0.000109468
VKORC1L1	0.000160737
VLDLR	0.002431653
VLDLR-AS1	0.001099213
VMA21	0.001129117
VMAC	8.03E-05
VMO1	0.00259872
VMP1	0.000380904
VN1R1	2.16E-05
VN1R5	0
VNN1	0
VNN2	0
VNN3	1.10E-05
VOPP1	0.000300164
VPREB3	6.72E-05
VPS11	0.000196046
VPS13A	0.000460724
VPS13A-AS1	4.37E-05
VPS13B	0.000429089
VPS13C	0.000724782
VPS13D	0.000854821
VPS16	0.000479371
VPS18	0.000374676
VPS25	0.000343924
VPS26A	0.00019591
VPS26B	0.000305083
VPS28	0.000266424
VPS29	0.00027219
VPS33A	1.00E-04
VPS33B	0.000165198
VPS35	0.000283972
VPS36	0.000201382
VPS37A	0.000226444
VPS37B	0.007959046
VPS37C	0.000251106
VPS37D	0.005053867
VPS39	0.000267929
VPS41	0.000539176
VPS45	0.000421922
VPS4A	0.000155045
VPS4B	0.000287656
VPS50	0.000330939
VPS51	0.000261849
VPS52	0.000266161
VPS53	0.000325311
VPS54	0.000274481
VPS72	0.0004454
VPS8	0.000583049
VPS9D1	0.000535952
VPS9D1-AS1	7.45E-05
VRK1	0.000838344
VRK2	0.000544168
VRK3	0.00025084
VRTN	0.003513658
VSIG1	0.000307896
VSIG10	0.000161818
VSIG10L	0.000821727
VSIG2	0.018950071
VSIG8	0.000806524
VSNL1	0.010201902
VSTM1	0.000324506
VSTM2A	0
VSTM2B	0
VSTM2L	0.42924357
VSTM4	0.001510283
VSTM5	0.000191985
VSX1	0.007483608
VSX2	0
